Nav Price (SGD),Changes (SGD),Changes (%),NAV Date
1.5,-0.010,-0.66%,21 Apr 2025
1.51,-0.001,-0.07%,18 Apr 2025
1.511,-0.003,-0.20%,17 Apr 2025
1.514,0.000,0.00%,16 Apr 2025
1.514,0.020,1.34%,15 Apr 2025
1.494,0.030,2.05%,14 Apr 2025
1.464,0.013,0.90%,11 Apr 2025
1.451,0.043,3.05%,10 Apr 2025
1.408,-0.042,-2.90%,09 Apr 2025
1.45,0.034,2.40%,08 Apr 2025
1.416,-0.062,-4.19%,07 Apr 2025
1.478,-0.058,-3.78%,04 Apr 2025
1.536,-0.011,-0.71%,03 Apr 2025
1.547,-0.003,-0.19%,02 Apr 2025
1.55,0.008,0.52%,01 Apr 2025
1.542,-0.009,-0.58%,31 Mar 2025
1.551,0.000,0.00%,28 Mar 2025
1.551,0.001,0.06%,27 Mar 2025
1.55,-0.001,-0.06%,26 Mar 2025
1.551,0.003,0.19%,25 Mar 2025
1.548,-0.004,-0.26%,24 Mar 2025
1.552,-0.004,-0.26%,21 Mar 2025
1.556,-0.001,-0.06%,20 Mar 2025
1.557,0.001,0.06%,19 Mar 2025
1.556,-0.004,-0.26%,18 Mar 2025
1.56,0.014,0.91%,17 Mar 2025
1.546,0.007,0.45%,14 Mar 2025
1.539,-0.005,-0.32%,13 Mar 2025
1.544,0.003,0.19%,12 Mar 2025
1.541,-0.027,-1.72%,11 Mar 2025
1.568,0.006,0.38%,10 Mar 2025
1.562,0.005,0.32%,07 Mar 2025
1.557,-0.001,-0.06%,06 Mar 2025
1.558,0.002,0.13%,05 Mar 2025
1.556,-0.012,-0.77%,04 Mar 2025
1.568,0.012,0.77%,03 Mar 2025
1.556,-0.003,-0.19%,28 Feb 2025
1.559,-0.007,-0.45%,27 Feb 2025
1.566,0.007,0.45%,26 Feb 2025
1.559,0.004,0.26%,25 Feb 2025
1.555,0.002,0.13%,24 Feb 2025
1.553,0.003,0.19%,21 Feb 2025
1.55,-0.002,-0.13%,20 Feb 2025
1.552,-0.004,-0.26%,19 Feb 2025
1.556,0.003,0.19%,18 Feb 2025
1.553,0.005,0.32%,17 Feb 2025
1.548,-0.008,-0.51%,14 Feb 2025
1.556,0.012,0.78%,13 Feb 2025
1.544,0.000,0.00%,12 Feb 2025
1.544,0.003,0.19%,11 Feb 2025
1.541,0.001,0.06%,10 Feb 2025
1.54,0.002,0.13%,07 Feb 2025
1.538,0.007,0.46%,06 Feb 2025
1.531,0.005,0.33%,05 Feb 2025
1.526,0.002,0.13%,04 Feb 2025
1.524,-0.014,-0.91%,03 Feb 2025
1.538,0.001,0.07%,31 Jan 2025
1.537,0.013,0.85%,30 Jan 2025
1.524,0.002,0.13%,29 Jan 2025
1.522,0.007,0.46%,28 Jan 2025
1.515,-0.003,-0.20%,27 Jan 2025
1.518,-0.003,-0.20%,24 Jan 2025
1.521,0.002,0.13%,23 Jan 2025
1.519,0.006,0.40%,22 Jan 2025
1.513,0.006,0.40%,21 Jan 2025
1.507,0.000,0.00%,20 Jan 2025
1.507,0.010,0.67%,17 Jan 2025
1.497,0.010,0.67%,16 Jan 2025
1.487,0.017,1.16%,15 Jan 2025
1.47,0.005,0.34%,14 Jan 2025
1.465,-0.009,-0.61%,13 Jan 2025
1.474,-0.019,-1.27%,10 Jan 2025
1.493,0.004,0.27%,09 Jan 2025
1.489,0.000,0.00%,08 Jan 2025
1.489,-0.002,-0.13%,07 Jan 2025
1.491,0.006,0.40%,06 Jan 2025
1.485,-0.002,-0.13%,03 Jan 2025
1.487,0.005,0.34%,02 Jan 2025
1.482,0.003,0.20%,31 Dec 2024
1.479,-0.009,-0.60%,30 Dec 2024
1.488,-0.006,-0.40%,27 Dec 2024
1.494,0.007,0.47%,26 Dec 2024
1.487,0.008,0.54%,24 Dec 2024
1.479,-0.001,-0.07%,23 Dec 2024
1.48,0.001,0.07%,20 Dec 2024
1.479,-0.022,-1.47%,19 Dec 2024
1.501,0.000,0.00%,18 Dec 2024
1.501,-0.007,-0.46%,17 Dec 2024
1.508,0.000,0.00%,16 Dec 2024
1.508,0.005,0.33%,13 Dec 2024
1.503,-0.007,-0.46%,12 Dec 2024
1.51,-0.001,-0.07%,11 Dec 2024
1.511,-0.004,-0.26%,10 Dec 2024
1.515,-0.016,-1.05%,09 Dec 2024
1.531,-0.007,-0.46%,06 Dec 2024
1.538,0.007,0.46%,05 Dec 2024
1.531,0.002,0.13%,04 Dec 2024
1.529,-0.001,-0.07%,03 Dec 2024
1.53,0.001,0.07%,02 Dec 2024
1.529,0.004,0.26%,29 Nov 2024
1.525,0.005,0.33%,28 Nov 2024
1.52,0.002,0.13%,27 Nov 2024
1.518,-0.002,-0.13%,26 Nov 2024
1.52,-0.003,-0.20%,25 Nov 2024
1.523,0.018,1.20%,22 Nov 2024
1.505,0.014,0.94%,21 Nov 2024
1.491,-0.006,-0.40%,20 Nov 2024
1.497,-0.005,-0.33%,19 Nov 2024
1.502,0.007,0.47%,18 Nov 2024
1.495,-0.009,-0.60%,15 Nov 2024
1.504,0.006,0.40%,14 Nov 2024
1.498,-0.004,-0.27%,13 Nov 2024
1.502,-0.020,-1.31%,12 Nov 2024
1.522,0.009,0.59%,11 Nov 2024
1.513,0.002,0.13%,08 Nov 2024
1.511,-0.001,-0.07%,07 Nov 2024
1.512,0.000,0.00%,06 Nov 2024
1.512,0.011,0.73%,05 Nov 2024
1.501,-0.008,-0.53%,04 Nov 2024
1.509,0.009,0.60%,01 Nov 2024
1.5,-0.012,-0.79%,31 Oct 2024
1.512,-0.012,-0.79%,30 Oct 2024
1.524,-0.008,-0.52%,29 Oct 2024
1.532,0.007,0.46%,28 Oct 2024
1.525,-0.003,-0.20%,25 Oct 2024
1.528,0.003,0.20%,24 Oct 2024
1.525,-0.002,-0.13%,23 Oct 2024
1.527,-0.014,-0.91%,22 Oct 2024
1.541,-0.010,-0.64%,21 Oct 2024
1.551,-0.002,-0.13%,18 Oct 2024
1.553,0.008,0.52%,17 Oct 2024
1.545,0.000,0.00%,16 Oct 2024
1.545,0.006,0.39%,15 Oct 2024
1.539,0.010,0.65%,14 Oct 2024
1.529,0.011,0.72%,11 Oct 2024
1.518,-0.004,-0.26%,10 Oct 2024
1.522,0.012,0.79%,09 Oct 2024
1.51,0.003,0.20%,08 Oct 2024
1.507,-0.004,-0.26%,07 Oct 2024
1.511,0.001,0.07%,04 Oct 2024
1.51,-0.010,-0.66%,03 Oct 2024
1.52,0.000,0.00%,02 Oct 2024
1.52,-0.003,-0.20%,01 Oct 2024
1.523,-0.011,-0.72%,30 Sep 2024
1.534,0.001,0.07%,27 Sep 2024
1.533,0.001,0.07%,26 Sep 2024
1.532,0.004,0.26%,25 Sep 2024
1.528,0.000,0.00%,24 Sep 2024
1.528,0.009,0.59%,23 Sep 2024
1.519,-0.002,-0.13%,20 Sep 2024
1.521,0.007,0.46%,19 Sep 2024
1.514,-0.005,-0.33%,18 Sep 2024
1.519,0.006,0.40%,17 Sep 2024
1.513,0.003,0.20%,16 Sep 2024
1.51,0.010,0.67%,13 Sep 2024
1.5,0.011,0.74%,12 Sep 2024
1.489,-0.007,-0.47%,11 Sep 2024
1.496,-0.003,-0.20%,10 Sep 2024
1.499,0.015,1.01%,09 Sep 2024
1.484,-0.007,-0.47%,06 Sep 2024
1.491,-0.006,-0.40%,05 Sep 2024
1.497,-0.005,-0.33%,04 Sep 2024
1.502,-0.008,-0.53%,03 Sep 2024
1.51,0.006,0.40%,02 Sep 2024
1.504,0.000,0.00%,30 Aug 2024
1.504,0.008,0.53%,29 Aug 2024
1.496,0.007,0.47%,28 Aug 2024
1.489,0.000,0.00%,27 Aug 2024
1.489,0.002,0.13%,26 Aug 2024
1.487,0.008,0.54%,23 Aug 2024
1.479,0.004,0.27%,22 Aug 2024
1.475,0.005,0.34%,21 Aug 2024
1.47,0.000,0.00%,20 Aug 2024
1.47,0.005,0.34%,19 Aug 2024
1.465,0.003,0.21%,16 Aug 2024
1.462,0.016,1.11%,15 Aug 2024
1.446,0.011,0.77%,14 Aug 2024
1.435,0.004,0.28%,13 Aug 2024
1.431,0.003,0.21%,12 Aug 2024
1.428,0.002,0.14%,09 Aug 2024
1.426,0.000,0.00%,08 Aug 2024
1.426,0.026,1.86%,07 Aug 2024
1.4,0.004,0.29%,06 Aug 2024
1.396,-0.027,-1.90%,05 Aug 2024
1.423,-0.018,-1.25%,02 Aug 2024
1.441,-0.023,-1.57%,01 Aug 2024
1.464,0.009,0.62%,31 Jul 2024
1.455,0.004,0.28%,30 Jul 2024
1.451,-0.001,-0.07%,29 Jul 2024
1.452,0.014,0.97%,26 Jul 2024
1.438,0.008,0.56%,25 Jul 2024
1.43,-0.008,-0.56%,24 Jul 2024
1.438,0.000,0.00%,23 Jul 2024
1.438,0.006,0.42%,22 Jul 2024
1.432,-0.013,-0.90%,19 Jul 2024
1.445,0.002,0.14%,18 Jul 2024
1.443,0.003,0.21%,17 Jul 2024
1.44,-0.001,-0.07%,16 Jul 2024
1.441,-0.006,-0.41%,15 Jul 2024
1.447,0.010,0.70%,12 Jul 2024
1.437,0.010,0.70%,11 Jul 2024
1.427,0.011,0.78%,10 Jul 2024
1.416,-0.005,-0.35%,09 Jul 2024
1.421,0.006,0.42%,08 Jul 2024
1.415,-0.002,-0.14%,05 Jul 2024
1.417,0.005,0.35%,04 Jul 2024
1.412,0.006,0.43%,03 Jul 2024
1.406,-0.006,-0.42%,02 Jul 2024
1.412,-0.004,-0.28%,01 Jul 2024
1.416,-0.003,-0.21%,28 Jun 2024
1.419,0.000,0.00%,27 Jun 2024
1.419,-0.008,-0.56%,26 Jun 2024
1.427,-0.004,-0.28%,25 Jun 2024
1.431,0.010,0.70%,24 Jun 2024
1.421,-0.004,-0.28%,21 Jun 2024
1.425,0.004,0.28%,20 Jun 2024
1.421,0.001,0.07%,19 Jun 2024
1.42,0.013,0.92%,18 Jun 2024
1.407,0.003,0.21%,17 Jun 2024
1.404,-0.004,-0.28%,14 Jun 2024
1.408,-0.010,-0.71%,13 Jun 2024
1.418,0.013,0.93%,12 Jun 2024
1.405,-0.008,-0.57%,11 Jun 2024
1.413,-0.011,-0.77%,10 Jun 2024
1.424,-0.002,-0.14%,07 Jun 2024
1.426,0.002,0.14%,06 Jun 2024
1.424,0.011,0.78%,05 Jun 2024
1.413,0.000,0.00%,04 Jun 2024
1.413,0.002,0.14%,03 Jun 2024
1.411,0.004,0.28%,31 May 2024
1.407,0.002,0.14%,30 May 2024
1.405,-0.017,-1.20%,29 May 2024
1.422,-0.012,-0.84%,28 May 2024
1.434,0.002,0.14%,27 May 2024
1.432,-0.003,-0.21%,24 May 2024
1.435,-0.006,-0.42%,23 May 2024
1.441,0.001,0.07%,22 May 2024
1.44,0.000,0.00%,21 May 2024
1.44,0.004,0.28%,20 May 2024
1.436,-0.002,-0.14%,17 May 2024
1.438,0.002,0.14%,16 May 2024
1.436,0.008,0.56%,15 May 2024
1.428,-0.003,-0.21%,14 May 2024
1.431,0.000,0.00%,13 May 2024
1.431,0.012,0.85%,10 May 2024
1.419,0.008,0.57%,09 May 2024
1.411,0.010,0.71%,08 May 2024
1.401,0.015,1.08%,07 May 2024
1.386,0.008,0.58%,06 May 2024
1.378,0.004,0.29%,03 May 2024
1.374,0.002,0.15%,02 May 2024
1.372,-0.007,-0.51%,01 May 2024
1.379,-0.006,-0.43%,30 Apr 2024
1.385,0.001,0.07%,29 Apr 2024
1.384,0.011,0.80%,26 Apr 2024
1.373,-0.002,-0.15%,25 Apr 2024
1.375,-0.006,-0.43%,24 Apr 2024
1.381,0.013,0.95%,23 Apr 2024
1.368,0.010,0.74%,22 Apr 2024
1.358,0.001,0.07%,19 Apr 2024
1.357,0.005,0.37%,18 Apr 2024
1.352,-0.001,-0.07%,17 Apr 2024
1.353,-0.017,-1.24%,16 Apr 2024
1.37,0.004,0.29%,15 Apr 2024
1.366,-0.001,-0.07%,12 Apr 2024
1.367,-0.004,-0.29%,11 Apr 2024
1.371,-0.003,-0.22%,10 Apr 2024
1.374,-0.005,-0.36%,09 Apr 2024
1.379,0.000,0.00%,08 Apr 2024
1.379,-0.012,-0.86%,05 Apr 2024
1.391,0.002,0.14%,04 Apr 2024
1.389,-0.001,-0.07%,03 Apr 2024
1.39,-0.014,-1.00%,02 Apr 2024
1.404,-0.004,-0.28%,01 Apr 2024
1.408,0.000,0.00%,29 Mar 2024
1.408,0.005,0.36%,28 Mar 2024
1.403,0.005,0.36%,27 Mar 2024
1.398,0.004,0.29%,26 Mar 2024
1.394,-0.005,-0.36%,25 Mar 2024
1.399,0.000,0.00%,22 Mar 2024
1.399,0.012,0.87%,21 Mar 2024
1.387,0.003,0.22%,20 Mar 2024
1.384,0.003,0.22%,19 Mar 2024
1.381,0.001,0.07%,18 Mar 2024
1.38,-0.001,-0.07%,15 Mar 2024
1.381,-0.005,-0.36%,14 Mar 2024
1.386,0.000,0.00%,13 Mar 2024
1.386,0.009,0.65%,12 Mar 2024
1.377,-0.003,-0.22%,11 Mar 2024
1.38,0.000,0.00%,08 Mar 2024
1.38,0.008,0.58%,07 Mar 2024
1.372,0.004,0.29%,06 Mar 2024
1.368,0.000,0.00%,05 Mar 2024
1.368,0.007,0.51%,04 Mar 2024
1.361,-0.007,-0.51%,01 Mar 2024
1.368,0.006,0.44%,29 Feb 2024
1.362,0.003,0.22%,28 Feb 2024
1.359,-0.004,-0.29%,27 Feb 2024
1.363,-0.003,-0.22%,26 Feb 2024
1.366,0.009,0.66%,23 Feb 2024
1.357,0.005,0.37%,22 Feb 2024
1.352,0.002,0.15%,21 Feb 2024
1.35,0.007,0.52%,20 Feb 2024
1.343,-0.002,-0.15%,19 Feb 2024
1.345,0.008,0.60%,16 Feb 2024
1.337,0.006,0.45%,15 Feb 2024
1.331,0.004,0.30%,14 Feb 2024
1.327,-0.009,-0.67%,13 Feb 2024
1.336,0.004,0.30%,12 Feb 2024
1.332,0.003,0.23%,09 Feb 2024
1.329,-0.001,-0.08%,08 Feb 2024
1.33,0.000,0.00%,07 Feb 2024
1.33,0.001,0.08%,06 Feb 2024
1.329,-0.003,-0.23%,05 Feb 2024
1.332,0.003,0.23%,02 Feb 2024
1.329,-0.012,-0.89%,01 Feb 2024
1.341,-0.004,-0.30%,31 Jan 2024
1.345,0.001,0.07%,30 Jan 2024
1.344,0.000,0.00%,29 Jan 2024
1.344,0.002,0.15%,26 Jan 2024
1.342,-0.001,-0.07%,25 Jan 2024
1.343,0.006,0.45%,24 Jan 2024
1.337,-0.006,-0.45%,23 Jan 2024
1.343,0.009,0.67%,22 Jan 2024
1.334,0.005,0.38%,19 Jan 2024
1.329,0.000,0.00%,18 Jan 2024
1.329,-0.007,-0.52%,17 Jan 2024
1.336,-0.001,-0.07%,16 Jan 2024
1.337,0.002,0.15%,15 Jan 2024
1.335,0.014,1.06%,12 Jan 2024
1.321,-0.007,-0.53%,11 Jan 2024
1.328,-0.003,-0.23%,10 Jan 2024
1.331,0.000,0.00%,09 Jan 2024
1.331,0.004,0.30%,08 Jan 2024
1.327,-0.002,-0.15%,05 Jan 2024
1.329,0.008,0.61%,04 Jan 2024
1.321,-0.003,-0.23%,03 Jan 2024
1.324,-0.002,-0.15%,02 Jan 2024
1.326,0.002,0.15%,29 Dec 2023
1.324,-0.001,-0.08%,28 Dec 2023
1.325,0.001,0.08%,27 Dec 2023
1.324,0.000,0.00%,26 Dec 2023
1.324,0.008,0.61%,22 Dec 2023
1.316,-0.007,-0.53%,21 Dec 2023
1.323,0.003,0.23%,20 Dec 2023
1.32,0.002,0.15%,19 Dec 2023
1.318,0.001,0.08%,18 Dec 2023
1.317,-0.003,-0.23%,15 Dec 2023
1.32,-0.002,-0.15%,14 Dec 2023
1.322,0.000,0.00%,13 Dec 2023
1.322,0.000,0.00%,12 Dec 2023
1.322,0.008,0.61%,11 Dec 2023
1.314,0.006,0.46%,08 Dec 2023
1.308,0.000,0.00%,07 Dec 2023
1.308,0.004,0.31%,06 Dec 2023
1.304,0.002,0.15%,05 Dec 2023
1.302,0.002,0.15%,04 Dec 2023
1.3,0.005,0.39%,01 Dec 2023
1.295,0.005,0.39%,30 Nov 2023
1.29,0.000,0.00%,29 Nov 2023
1.29,0.001,0.08%,28 Nov 2023
1.289,0.000,0.00%,27 Nov 2023
1.289,0.000,0.00%,24 Nov 2023
1.289,0.006,0.47%,23 Nov 2023
1.283,0.005,0.39%,22 Nov 2023
1.278,0.004,0.31%,21 Nov 2023
1.274,-0.002,-0.16%,20 Nov 2023
1.276,0.009,0.71%,17 Nov 2023
1.267,-0.003,-0.24%,16 Nov 2023
1.27,-0.001,-0.08%,15 Nov 2023
1.271,0.008,0.63%,14 Nov 2023
1.263,0.005,0.40%,13 Nov 2023
1.258,-0.004,-0.32%,10 Nov 2023
1.262,0.009,0.72%,09 Nov 2023
1.253,0.003,0.24%,08 Nov 2023
1.25,0.001,0.08%,07 Nov 2023
1.249,-0.002,-0.16%,06 Nov 2023
1.251,0.001,0.08%,03 Nov 2023
1.25,0.010,0.81%,02 Nov 2023
1.24,0.006,0.49%,01 Nov 2023
1.234,0.005,0.41%,31 Oct 2023
1.229,0.005,0.41%,30 Oct 2023
1.224,-0.017,-1.37%,27 Oct 2023
1.241,-0.006,-0.48%,26 Oct 2023
1.247,0.006,0.48%,25 Oct 2023
1.241,0.002,0.16%,24 Oct 2023
1.239,-0.002,-0.16%,23 Oct 2023
1.241,-0.012,-0.96%,20 Oct 2023
1.253,-0.009,-0.71%,19 Oct 2023
1.262,-0.008,-0.63%,18 Oct 2023
1.27,0.001,0.08%,17 Oct 2023
1.269,0.004,0.32%,16 Oct 2023
1.265,-0.009,-0.71%,13 Oct 2023
1.274,0.003,0.24%,12 Oct 2023
1.271,0.000,0.00%,11 Oct 2023
1.271,0.017,1.36%,10 Oct 2023
1.254,-0.001,-0.08%,09 Oct 2023
1.255,0.009,0.72%,06 Oct 2023
1.246,0.005,0.40%,05 Oct 2023
1.241,0.004,0.32%,04 Oct 2023
1.237,-0.009,-0.72%,03 Oct 2023
1.246,-0.017,-1.35%,02 Oct 2023
1.263,0.002,0.16%,29 Sep 2023
1.261,0.005,0.40%,28 Sep 2023
1.256,-0.006,-0.48%,27 Sep 2023
1.262,-0.003,-0.24%,26 Sep 2023
1.265,-0.006,-0.47%,25 Sep 2023
1.271,-0.005,-0.39%,22 Sep 2023
1.276,-0.016,-1.24%,21 Sep 2023
1.292,0.005,0.39%,20 Sep 2023
1.287,-0.005,-0.39%,19 Sep 2023
1.292,-0.001,-0.08%,18 Sep 2023
1.293,0.005,0.39%,15 Sep 2023
1.288,0.012,0.94%,14 Sep 2023
1.276,0.000,0.00%,13 Sep 2023
1.276,0.002,0.16%,12 Sep 2023
1.274,0.001,0.08%,11 Sep 2023
1.273,0.003,0.24%,08 Sep 2023
1.27,0.007,0.55%,07 Sep 2023
1.263,-0.004,-0.32%,06 Sep 2023
1.267,-0.005,-0.39%,05 Sep 2023
1.272,-0.002,-0.16%,04 Sep 2023
1.274,-0.003,-0.23%,01 Sep 2023
1.277,-0.001,-0.08%,31 Aug 2023
1.278,0.002,0.16%,30 Aug 2023
1.276,0.007,0.55%,29 Aug 2023
1.269,0.009,0.71%,28 Aug 2023
1.26,0.002,0.16%,25 Aug 2023
1.258,-0.001,-0.08%,24 Aug 2023
1.259,0.008,0.64%,23 Aug 2023
1.251,0.002,0.16%,22 Aug 2023
1.249,-0.003,-0.24%,21 Aug 2023
1.252,-0.003,-0.24%,18 Aug 2023
1.255,-0.006,-0.48%,17 Aug 2023
1.261,0.000,0.00%,16 Aug 2023
1.261,-0.010,-0.79%,15 Aug 2023
1.271,0.000,0.00%,14 Aug 2023
1.271,-0.007,-0.55%,11 Aug 2023
1.278,0.010,0.79%,10 Aug 2023
1.268,0.004,0.32%,09 Aug 2023
1.264,-0.004,-0.32%,08 Aug 2023
1.268,0.000,0.00%,07 Aug 2023
1.268,0.005,0.40%,04 Aug 2023
1.263,-0.012,-0.94%,03 Aug 2023
1.275,-0.010,-0.78%,02 Aug 2023
1.285,-0.007,-0.54%,01 Aug 2023
1.292,-0.003,-0.23%,31 Jul 2023
1.295,-0.005,-0.38%,28 Jul 2023
1.3,0.012,0.93%,27 Jul 2023
1.288,-0.004,-0.31%,26 Jul 2023
1.292,0.006,0.47%,25 Jul 2023
1.286,-0.002,-0.16%,24 Jul 2023
1.288,0.006,0.47%,21 Jul 2023
1.282,0.009,0.71%,20 Jul 2023
1.273,-0.001,-0.08%,19 Jul 2023
1.274,0.005,0.39%,18 Jul 2023
1.269,0.001,0.08%,17 Jul 2023
1.268,0.001,0.08%,14 Jul 2023
1.267,0.000,0.00%,13 Jul 2023
1.267,0.010,0.80%,12 Jul 2023
1.257,0.004,0.32%,11 Jul 2023
1.253,0.002,0.16%,10 Jul 2023
1.251,-0.006,-0.48%,07 Jul 2023
1.257,-0.020,-1.57%,06 Jul 2023
1.277,-0.009,-0.70%,05 Jul 2023
1.286,-0.001,-0.08%,04 Jul 2023
1.287,-0.001,-0.08%,03 Jul 2023
1.288,0.009,0.70%,30 Jun 2023
1.279,-0.002,-0.16%,29 Jun 2023
1.281,0.003,0.23%,28 Jun 2023
1.278,0.004,0.31%,27 Jun 2023
1.274,-0.002,-0.16%,26 Jun 2023
1.276,0.000,0.00%,23 Jun 2023
1.276,-0.005,-0.39%,22 Jun 2023
1.281,-0.005,-0.39%,21 Jun 2023
1.286,-0.004,-0.31%,20 Jun 2023
1.29,-0.009,-0.69%,19 Jun 2023
1.299,0.009,0.70%,16 Jun 2023
1.29,0.004,0.31%,15 Jun 2023
1.286,0.002,0.16%,14 Jun 2023
1.284,0.005,0.39%,13 Jun 2023
1.279,0.003,0.24%,12 Jun 2023
1.276,0.001,0.08%,09 Jun 2023
1.275,0.000,0.00%,08 Jun 2023
1.275,-0.003,-0.23%,07 Jun 2023
1.278,0.003,0.24%,06 Jun 2023
1.275,0.000,0.00%,05 Jun 2023
1.275,0.016,1.27%,02 Jun 2023
1.259,0.006,0.48%,01 Jun 2023
1.253,-0.009,-0.71%,31 May 2023
1.262,-0.005,-0.39%,30 May 2023
1.267,0.000,0.00%,29 May 2023
1.267,0.012,0.96%,26 May 2023
1.255,-0.007,-0.55%,25 May 2023
1.262,-0.013,-1.02%,24 May 2023
1.275,-0.004,-0.31%,23 May 2023
1.279,-0.001,-0.08%,22 May 2023
1.28,0.009,0.71%,19 May 2023
1.271,0.004,0.32%,18 May 2023
1.267,-0.004,-0.31%,17 May 2023
1.271,-0.003,-0.24%,16 May 2023
1.274,-0.002,-0.16%,15 May 2023
1.276,0.006,0.47%,12 May 2023
1.27,0.000,0.00%,11 May 2023
1.27,-0.010,-0.78%,10 May 2023
1.28,0.003,0.23%,09 May 2023
1.277,0.002,0.16%,08 May 2023
1.275,0.010,0.79%,05 May 2023
1.265,-0.009,-0.71%,04 May 2023
1.274,0.005,0.39%,03 May 2023
1.269,-0.020,-1.55%,02 May 2023
1.289,0.001,0.08%,01 May 2023
1.288,0.012,0.94%,28 Apr 2023
1.276,-0.002,-0.16%,27 Apr 2023
1.278,-0.014,-1.08%,26 Apr 2023
1.292,0.003,0.23%,25 Apr 2023
1.289,0.002,0.16%,24 Apr 2023
1.287,0.004,0.31%,21 Apr 2023
1.283,0.001,0.08%,20 Apr 2023
1.282,0.002,0.16%,19 Apr 2023
1.28,0.003,0.23%,18 Apr 2023
1.277,0.001,0.08%,17 Apr 2023
1.276,-0.001,-0.08%,14 Apr 2023
1.277,-0.004,-0.31%,13 Apr 2023
1.281,-0.002,-0.16%,12 Apr 2023
1.283,0.009,0.71%,11 Apr 2023
1.274,-0.002,-0.16%,10 Apr 2023
1.276,0.001,0.08%,07 Apr 2023
1.275,0.007,0.55%,06 Apr 2023
1.268,0.004,0.32%,05 Apr 2023
1.264,0.000,0.00%,04 Apr 2023
1.264,-0.005,-0.39%,03 Apr 2023
1.269,0.007,0.55%,31 Mar 2023
1.262,0.007,0.56%,30 Mar 2023
1.255,0.012,0.97%,29 Mar 2023
1.243,0.004,0.32%,28 Mar 2023
1.239,0.010,0.81%,27 Mar 2023
1.229,-0.005,-0.41%,24 Mar 2023
1.234,-0.003,-0.24%,23 Mar 2023
1.237,0.002,0.16%,22 Mar 2023
1.235,0.009,0.73%,21 Mar 2023
1.226,0.011,0.91%,20 Mar 2023
1.215,-0.011,-0.90%,17 Mar 2023
1.226,0.021,1.74%,16 Mar 2023
1.205,-0.018,-1.47%,15 Mar 2023
1.223,0.009,0.74%,14 Mar 2023
1.214,-0.013,-1.06%,13 Mar 2023
1.227,-0.015,-1.21%,10 Mar 2023
1.242,-0.001,-0.08%,09 Mar 2023
1.243,0.002,0.16%,08 Mar 2023
1.241,-0.008,-0.64%,07 Mar 2023
1.249,0.000,0.00%,06 Mar 2023
1.249,0.006,0.48%,03 Mar 2023
1.243,0.004,0.32%,02 Mar 2023
1.239,-0.006,-0.48%,01 Mar 2023
1.245,-0.004,-0.32%,28 Feb 2023
1.249,0.005,0.40%,27 Feb 2023
1.244,-0.003,-0.24%,24 Feb 2023
1.247,-0.006,-0.48%,23 Feb 2023
1.253,0.000,0.00%,22 Feb 2023
1.253,-0.006,-0.48%,21 Feb 2023
1.259,0.002,0.16%,20 Feb 2023
1.257,0.002,0.16%,17 Feb 2023
1.255,0.000,0.00%,16 Feb 2023
1.255,0.005,0.40%,15 Feb 2023
1.25,-0.002,-0.16%,14 Feb 2023
1.252,0.013,1.05%,13 Feb 2023
1.239,-0.009,-0.72%,10 Feb 2023
1.248,0.000,0.00%,09 Feb 2023
1.248,0.005,0.40%,08 Feb 2023
1.243,-0.003,-0.24%,07 Feb 2023
1.246,-0.008,-0.64%,06 Feb 2023
1.254,0.003,0.24%,03 Feb 2023
1.251,0.008,0.64%,02 Feb 2023
1.243,0.000,0.00%,01 Feb 2023
1.243,-0.005,-0.40%,31 Jan 2023
1.248,0.000,0.00%,30 Jan 2023
1.248,0.000,0.00%,27 Jan 2023
1.248,0.004,0.32%,26 Jan 2023
1.244,-0.004,-0.32%,25 Jan 2023
1.248,0.002,0.16%,24 Jan 2023
1.246,0.007,0.56%,23 Jan 2023
1.239,0.003,0.24%,20 Jan 2023
1.236,-0.010,-0.80%,19 Jan 2023
1.246,-0.003,-0.24%,18 Jan 2023
1.249,-0.003,-0.24%,17 Jan 2023
1.252,0.006,0.48%,16 Jan 2023
1.246,-0.001,-0.08%,13 Jan 2023
1.247,0.004,0.32%,12 Jan 2023
1.243,0.000,0.00%,11 Jan 2023
1.243,-0.007,-0.56%,10 Jan 2023
1.25,0.009,0.73%,09 Jan 2023
1.241,0.016,1.31%,06 Jan 2023
1.225,-0.008,-0.65%,05 Jan 2023
1.233,0.017,1.40%,04 Jan 2023
1.216,-0.004,-0.33%,03 Jan 2023
1.22,0.010,0.83%,02 Jan 2023
1.21,-0.013,-1.06%,30 Dec 2022
1.223,0.007,0.58%,29 Dec 2022
1.216,-0.005,-0.41%,28 Dec 2022
1.221,0.001,0.08%,27 Dec 2022
1.22,0.001,0.08%,26 Dec 2022
1.219,0.004,0.33%,23 Dec 2022
1.215,-0.008,-0.65%,22 Dec 2022
1.223,0.014,1.16%,21 Dec 2022
1.209,-0.005,-0.41%,20 Dec 2022
1.214,0.004,0.33%,19 Dec 2022
1.21,-0.013,-1.06%,16 Dec 2022
1.223,-0.026,-2.08%,15 Dec 2022
1.249,0.003,0.24%,14 Dec 2022
1.246,0.009,0.73%,13 Dec 2022
1.237,-0.007,-0.56%,12 Dec 2022
1.244,0.006,0.48%,09 Dec 2022
1.238,0.001,0.08%,08 Dec 2022
1.237,0.000,0.00%,07 Dec 2022
1.237,-0.004,-0.32%,06 Dec 2022
