Nav Price (SGD),Changes (SGD),Changes (%),NAV Date
1.0296,0.0000,0.00%,28 Aug 2020
1.0296,0.0000,0.00%,27 Aug 2020
1.0296,0.0000,0.00%,26 Aug 2020
1.0296,0.0001,0.01%,25 Aug 2020
1.0295,0.0006,0.06%,24 Aug 2020
1.0289,0.0001,0.01%,21 Aug 2020
1.0288,0.0001,0.01%,20 Aug 2020
1.0287,0.0000,0.00%,19 Aug 2020
1.0287,0.0000,0.00%,18 Aug 2020
1.0287,0.0002,0.02%,17 Aug 2020
1.0285,0.0000,0.00%,14 Aug 2020
1.0285,0.0001,0.01%,13 Aug 2020
1.0284,0.0000,0.00%,12 Aug 2020
1.0284,0.0002,0.02%,11 Aug 2020
1.0282,0.0001,0.01%,07 Aug 2020
1.0281,0.0006,0.06%,06 Aug 2020
1.0275,0.0000,0.00%,05 Aug 2020
1.0275,0.0000,0.00%,04 Aug 2020
1.0275,0.0001,0.01%,03 Aug 2020
1.0274,0.0001,0.01%,30 Jul 2020
1.0273,0.0001,0.01%,29 Jul 2020
1.0272,0.0000,0.00%,28 Jul 2020
1.0272,0.0001,0.01%,27 Jul 2020
1.0271,0.0000,0.00%,24 Jul 2020
1.0271,0.0001,0.01%,23 Jul 2020
1.027,0.0003,0.03%,22 Jul 2020
1.0267,0.0000,0.00%,21 Jul 2020
1.0267,0.0001,0.01%,20 Jul 2020
1.0266,0.0001,0.01%,17 Jul 2020
1.0265,0.0000,0.00%,16 Jul 2020
1.0265,0.0001,0.01%,15 Jul 2020
1.0264,0.0000,0.00%,14 Jul 2020
1.0264,0.0002,0.02%,13 Jul 2020
1.0262,0.0000,0.00%,09 Jul 2020
1.0262,0.0003,0.03%,08 Jul 2020
1.0259,0.0001,0.01%,07 Jul 2020
1.0258,0.0001,0.01%,06 Jul 2020
1.0257,0.0001,0.01%,03 Jul 2020
1.0256,0.0000,0.00%,02 Jul 2020
1.0256,0.0000,0.00%,01 Jul 2020
1.0256,-0.0001,-0.01%,30 Jun 2020
1.0257,0.0001,0.01%,29 Jun 2020
1.0256,0.0001,0.01%,26 Jun 2020
1.0255,0.0000,0.00%,25 Jun 2020
1.0255,0.0001,0.01%,24 Jun 2020
1.0254,0.0003,0.03%,23 Jun 2020
1.0251,0.0001,0.01%,22 Jun 2020
1.025,0.0001,0.01%,19 Jun 2020
1.0249,0.0000,0.00%,18 Jun 2020
1.0249,0.0001,0.01%,17 Jun 2020
1.0248,0.0000,0.00%,16 Jun 2020
1.0248,0.0001,0.01%,15 Jun 2020
1.0247,0.0001,0.01%,12 Jun 2020
1.0246,0.0001,0.01%,11 Jun 2020
1.0245,0.0000,0.00%,10 Jun 2020
1.0245,0.0000,0.00%,09 Jun 2020
1.0245,0.0002,0.02%,08 Jun 2020
1.0243,0.0000,0.00%,05 Jun 2020
1.0243,0.0001,0.01%,04 Jun 2020
1.0242,0.0000,0.00%,03 Jun 2020
1.0242,0.0000,0.00%,02 Jun 2020
1.0242,0.0001,0.01%,01 Jun 2020
1.0241,0.0001,0.01%,29 May 2020
1.024,0.0000,0.00%,28 May 2020
1.024,0.0001,0.01%,27 May 2020
1.0239,0.0001,0.01%,26 May 2020
1.0238,0.0000,0.00%,22 May 2020
1.0238,0.0001,0.01%,21 May 2020
1.0237,0.0000,0.00%,20 May 2020
1.0237,0.0001,0.01%,19 May 2020
1.0236,0.0001,0.01%,18 May 2020
1.0235,0.0000,0.00%,15 May 2020
1.0235,0.0001,0.01%,14 May 2020
1.0234,0.0001,0.01%,13 May 2020
1.0233,0.0000,0.00%,12 May 2020
1.0233,0.0001,0.01%,11 May 2020
1.0232,0.0001,0.01%,08 May 2020
1.0231,0.0001,0.01%,06 May 2020
1.023,0.0001,0.01%,05 May 2020
1.0229,0.0002,0.02%,04 May 2020
1.0227,0.0000,0.00%,30 Apr 2020
1.0227,0.0001,0.01%,29 Apr 2020
1.0226,0.0001,0.01%,28 Apr 2020
1.0225,0.0001,0.01%,27 Apr 2020
1.0224,0.0000,0.00%,24 Apr 2020
1.0224,0.0000,0.00%,23 Apr 2020
1.0224,0.0000,0.00%,22 Apr 2020
1.0224,0.0001,0.01%,21 Apr 2020
1.0223,0.0002,0.02%,20 Apr 2020
1.0221,0.0001,0.01%,17 Apr 2020
1.022,0.0000,0.00%,16 Apr 2020
1.022,0.0001,0.01%,15 Apr 2020
1.0219,0.0000,0.00%,14 Apr 2020
1.0219,0.0001,0.01%,13 Apr 2020
1.0218,0.0001,0.01%,09 Apr 2020
1.0217,0.0001,0.01%,08 Apr 2020
1.0216,0.0000,0.00%,07 Apr 2020
1.0216,0.0000,0.00%,06 Apr 2020
1.0216,0.0000,0.00%,03 Apr 2020
1.0216,0.0001,0.01%,02 Apr 2020
1.0215,0.0000,0.00%,01 Apr 2020
1.0215,-0.0001,-0.01%,31 Mar 2020
1.0216,0.0002,0.02%,30 Mar 2020
1.0214,-0.0001,-0.01%,27 Mar 2020
1.0215,0.0002,0.02%,26 Mar 2020
1.0213,0.0000,0.00%,25 Mar 2020
1.0213,0.0000,0.00%,24 Mar 2020
1.0213,0.0002,0.02%,23 Mar 2020
1.0211,-0.0001,-0.01%,20 Mar 2020
1.0212,0.0003,0.03%,19 Mar 2020
1.0209,0.0000,0.00%,18 Mar 2020
1.0209,0.0002,0.02%,17 Mar 2020
1.0207,0.0001,0.01%,16 Mar 2020
1.0206,-0.0001,-0.01%,13 Mar 2020
1.0207,0.0004,0.04%,12 Mar 2020
1.0203,0.0001,0.01%,11 Mar 2020
1.0202,0.0001,0.01%,10 Mar 2020
1.0201,0.0001,0.01%,09 Mar 2020
1.02,0.0001,0.01%,06 Mar 2020
1.0199,0.0000,0.00%,05 Mar 2020
1.0199,0.0001,0.01%,04 Mar 2020
1.0198,0.0000,0.00%,03 Mar 2020
1.0198,0.0001,0.01%,02 Mar 2020
1.0197,0.0001,0.01%,28 Feb 2020
1.0196,0.0000,0.00%,27 Feb 2020
1.0196,0.0001,0.01%,26 Feb 2020
1.0195,0.0000,0.00%,25 Feb 2020
1.0195,0.0002,0.02%,24 Feb 2020
1.0193,0.0000,0.00%,21 Feb 2020
1.0193,0.0000,0.00%,20 Feb 2020
1.0193,0.0001,0.01%,19 Feb 2020
1.0192,0.0001,0.01%,18 Feb 2020
1.0191,0.0001,0.01%,17 Feb 2020
1.019,0.0001,0.01%,14 Feb 2020
1.0189,0.0000,0.00%,13 Feb 2020
1.0189,0.0001,0.01%,12 Feb 2020
1.0188,0.0000,0.00%,11 Feb 2020
1.0188,0.0002,0.02%,10 Feb 2020
1.0186,0.0001,0.01%,07 Feb 2020
1.0185,0.0001,0.01%,06 Feb 2020
1.0184,0.0000,0.00%,05 Feb 2020
1.0184,0.0001,0.01%,04 Feb 2020
1.0183,0.0002,0.02%,03 Feb 2020
1.0181,0.0000,0.00%,31 Jan 2020
1.0181,0.0000,0.00%,30 Jan 2020
1.0181,0.0001,0.01%,29 Jan 2020
1.018,0.0002,0.02%,28 Jan 2020
1.0178,0.0001,0.01%,24 Jan 2020
1.0177,0.0000,0.00%,23 Jan 2020
1.0177,0.0001,0.01%,22 Jan 2020
1.0176,0.0000,0.00%,21 Jan 2020
1.0176,0.0002,0.02%,20 Jan 2020
1.0174,0.0000,0.00%,17 Jan 2020
1.0174,0.0001,0.01%,16 Jan 2020
1.0173,0.0000,0.00%,15 Jan 2020
1.0173,0.0001,0.01%,14 Jan 2020
1.0172,0.0001,0.01%,13 Jan 2020
1.0171,0.0000,0.00%,10 Jan 2020
1.0171,0.0001,0.01%,09 Jan 2020
1.017,0.0000,0.00%,08 Jan 2020
1.017,0.0001,0.01%,07 Jan 2020
1.0169,0.0001,0.01%,06 Jan 2020
1.0168,0.0001,0.01%,03 Jan 2020
1.0167,0.0001,0.01%,02 Jan 2020
1.0166,0.0000,0.00%,31 Dec 2019
1.0166,0.0001,0.01%,30 Dec 2019
1.0165,0.0001,0.01%,27 Dec 2019
1.0164,0.0001,0.01%,26 Dec 2019
1.0163,0.0000,0.00%,24 Dec 2019
1.0163,0.0001,0.01%,23 Dec 2019
1.0162,0.0001,0.01%,20 Dec 2019
1.0161,0.0000,0.00%,19 Dec 2019
1.0161,0.0000,0.00%,18 Dec 2019
1.0161,0.0001,0.01%,17 Dec 2019
1.016,0.0002,0.02%,16 Dec 2019
1.0158,0.0001,0.01%,13 Dec 2019
1.0157,0.0000,0.00%,12 Dec 2019
1.0157,0.0000,0.00%,11 Dec 2019
1.0157,0.0001,0.01%,10 Dec 2019
1.0156,0.0001,0.01%,09 Dec 2019
1.0155,0.0001,0.01%,06 Dec 2019
1.0154,0.0000,0.00%,05 Dec 2019
1.0154,0.0000,0.00%,04 Dec 2019
1.0154,0.0001,0.01%,03 Dec 2019
1.0153,0.0001,0.01%,02 Dec 2019
1.0152,0.0001,0.01%,29 Nov 2019
1.0151,0.0000,0.00%,28 Nov 2019
1.0151,0.0001,0.01%,27 Nov 2019
1.015,0.0000,0.00%,26 Nov 2019
1.015,0.0002,0.02%,25 Nov 2019
1.0148,0.0000,0.00%,22 Nov 2019
1.0148,0.0001,0.01%,21 Nov 2019
1.0147,0.0001,0.01%,20 Nov 2019
1.0146,0.0000,0.00%,19 Nov 2019
1.0146,0.0001,0.01%,18 Nov 2019
1.0145,0.0001,0.01%,15 Nov 2019
1.0144,0.0000,0.00%,14 Nov 2019
1.0144,0.0001,0.01%,13 Nov 2019
1.0143,0.0000,0.00%,12 Nov 2019
1.0143,0.0001,0.01%,11 Nov 2019
1.0142,0.0001,0.01%,08 Nov 2019
1.0141,0.0001,0.01%,07 Nov 2019
1.014,0.0000,0.00%,06 Nov 2019
1.014,0.0001,0.01%,05 Nov 2019
1.0139,0.0001,0.01%,04 Nov 2019
1.0138,0.0001,0.01%,01 Nov 2019
1.0137,0.0000,0.00%,31 Oct 2019
1.0137,0.0001,0.01%,30 Oct 2019
1.0136,0.0001,0.01%,29 Oct 2019
1.0135,0.0000,0.00%,25 Oct 2019
1.0135,0.0001,0.01%,24 Oct 2019
1.0134,0.0001,0.01%,23 Oct 2019
1.0133,-0.0001,-0.01%,22 Oct 2019
1.0134,0.0003,0.03%,21 Oct 2019
1.0131,0.0000,0.00%,18 Oct 2019
1.0131,0.0000,0.00%,17 Oct 2019
1.0131,0.0001,0.01%,16 Oct 2019
1.013,0.0000,0.00%,15 Oct 2019
1.013,0.0002,0.02%,14 Oct 2019
1.0128,0.0000,0.00%,11 Oct 2019
1.0128,0.0000,0.00%,10 Oct 2019
1.0128,0.0001,0.01%,09 Oct 2019
1.0127,0.0000,0.00%,08 Oct 2019
1.0127,0.0001,0.01%,07 Oct 2019
1.0126,0.0001,0.01%,04 Oct 2019
1.0125,0.0001,0.01%,03 Oct 2019
1.0124,0.0000,0.00%,02 Oct 2019
1.0124,0.0001,0.01%,01 Oct 2019
1.0123,0.0001,0.01%,30 Sep 2019
1.0122,0.0001,0.01%,27 Sep 2019
1.0121,0.0000,0.00%,26 Sep 2019
1.0121,0.0001,0.01%,25 Sep 2019
1.012,0.0001,0.01%,24 Sep 2019
1.0119,0.0002,0.02%,23 Sep 2019
1.0117,0.0000,0.00%,20 Sep 2019
1.0117,0.0001,0.01%,19 Sep 2019
1.0116,0.0000,0.00%,18 Sep 2019
1.0116,0.0001,0.01%,17 Sep 2019
1.0115,0.0002,0.02%,16 Sep 2019
1.0113,0.0001,0.01%,13 Sep 2019
1.0112,0.0000,0.00%,12 Sep 2019
1.0112,0.0001,0.01%,11 Sep 2019
1.0111,0.0001,0.01%,10 Sep 2019
1.011,0.0002,0.02%,09 Sep 2019
1.0108,0.0000,0.00%,06 Sep 2019
1.0108,0.0002,0.02%,05 Sep 2019
1.0106,-0.0001,-0.01%,04 Sep 2019
1.0107,0.0001,0.01%,03 Sep 2019
1.0106,0.0001,0.01%,02 Sep 2019
1.0105,0.0001,0.01%,30 Aug 2019
1.0104,0.0000,0.00%,29 Aug 2019
1.0104,0.0001,0.01%,28 Aug 2019
1.0103,0.0001,0.01%,27 Aug 2019
1.0102,0.0000,0.00%,26 Aug 2019
1.0102,0.0001,0.01%,23 Aug 2019
1.0101,0.0000,0.00%,22 Aug 2019
1.0101,0.0002,0.02%,21 Aug 2019
1.0099,0.0001,0.01%,20 Aug 2019
1.0098,0.0002,0.02%,19 Aug 2019
1.0096,-0.0001,-0.01%,16 Aug 2019
1.0097,0.0000,0.00%,15 Aug 2019
1.0097,0.0001,0.01%,14 Aug 2019
1.0096,0.0002,0.02%,13 Aug 2019
1.0094,0.0001,0.01%,08 Aug 2019
1.0093,0.0000,0.00%,07 Aug 2019
1.0093,-0.0001,-0.01%,06 Aug 2019
1.0094,0.0000,0.00%,05 Aug 2019
1.0094,0.0000,0.00%,02 Aug 2019
1.0094,0.0001,0.01%,01 Aug 2019
1.0093,0.0001,0.01%,31 Jul 2019
1.0092,0.0000,0.00%,30 Jul 2019
1.0092,0.0000,0.00%,29 Jul 2019
1.0092,0.0001,0.01%,26 Jul 2019
1.0091,0.0001,0.01%,25 Jul 2019
1.009,0.0000,0.00%,24 Jul 2019
1.009,0.0001,0.01%,23 Jul 2019
1.0089,0.0001,0.01%,22 Jul 2019
1.0088,0.0000,0.00%,19 Jul 2019
1.0088,0.0001,0.01%,18 Jul 2019
1.0087,0.0000,0.00%,17 Jul 2019
1.0087,0.0001,0.01%,16 Jul 2019
1.0086,0.0000,0.00%,15 Jul 2019
1.0086,0.0000,0.00%,12 Jul 2019
1.0086,0.0000,0.00%,11 Jul 2019
1.0086,0.0001,0.01%,10 Jul 2019
1.0085,0.0001,0.01%,09 Jul 2019
1.0084,0.0002,0.02%,08 Jul 2019
1.0082,0.0001,0.01%,05 Jul 2019
1.0081,0.0000,0.00%,04 Jul 2019
1.0081,0.0001,0.01%,03 Jul 2019
1.008,0.0000,0.00%,02 Jul 2019
1.008,0.0001,0.01%,01 Jul 2019
1.0079,0.0001,0.01%,28 Jun 2019
1.0078,0.0000,0.00%,27 Jun 2019
1.0078,0.0001,0.01%,26 Jun 2019
1.0077,0.0000,0.00%,25 Jun 2019
1.0077,0.0003,0.03%,24 Jun 2019
1.0074,0.0000,0.00%,21 Jun 2019
1.0074,0.0000,0.00%,20 Jun 2019
1.0074,0.0001,0.01%,19 Jun 2019
1.0073,0.0000,0.00%,18 Jun 2019
1.0073,0.0001,0.01%,17 Jun 2019
1.0072,0.0000,0.00%,14 Jun 2019
1.0072,0.0000,0.00%,13 Jun 2019
1.0072,0.0001,0.01%,12 Jun 2019
1.0071,0.0000,0.00%,11 Jun 2019
1.0071,0.0001,0.01%,10 Jun 2019
1.007,0.0001,0.01%,07 Jun 2019
1.0069,0.0000,0.00%,06 Jun 2019
1.0069,0.0001,0.01%,04 Jun 2019
1.0068,0.0000,0.00%,03 Jun 2019
1.0068,0.0001,0.01%,31 May 2019
1.0067,0.0001,0.01%,30 May 2019
1.0066,0.0000,0.00%,29 May 2019
1.0066,0.0000,0.00%,28 May 2019
1.0066,0.0001,0.01%,27 May 2019
1.0065,0.0001,0.01%,24 May 2019
1.0064,0.0000,0.00%,23 May 2019
1.0064,0.0001,0.01%,22 May 2019
1.0063,0.0002,0.02%,21 May 2019
1.0061,0.0000,0.00%,17 May 2019
1.0061,0.0000,0.00%,16 May 2019
1.0061,0.0001,0.01%,15 May 2019
1.006,0.0000,0.00%,14 May 2019
1.006,0.0002,0.02%,13 May 2019
1.0058,0.0000,0.00%,10 May 2019
1.0058,0.0000,0.00%,09 May 2019
1.0058,0.0001,0.01%,08 May 2019
1.0057,0.0000,0.00%,07 May 2019
1.0057,0.0001,0.01%,06 May 2019
1.0056,0.0001,0.01%,03 May 2019
1.0055,0.0001,0.01%,02 May 2019
1.0054,0.0000,0.00%,30 Apr 2019
1.0054,0.0001,0.01%,29 Apr 2019
1.0053,0.0000,0.00%,26 Apr 2019
1.0053,0.0001,0.01%,25 Apr 2019
1.0052,0.0000,0.00%,24 Apr 2019
1.0052,0.0001,0.01%,23 Apr 2019
1.0051,0.0002,0.02%,22 Apr 2019
1.0049,0.0000,0.00%,18 Apr 2019
1.0049,0.0000,0.00%,17 Apr 2019
1.0049,0.0001,0.01%,16 Apr 2019
1.0048,0.0001,0.01%,15 Apr 2019
1.0047,0.0000,0.00%,12 Apr 2019
1.0047,0.0000,0.00%,11 Apr 2019
1.0047,0.0001,0.01%,10 Apr 2019
1.0046,0.0001,0.01%,09 Apr 2019
1.0045,0.0001,0.01%,08 Apr 2019
1.0044,0.0000,0.00%,05 Apr 2019
1.0044,0.0000,0.00%,04 Apr 2019
1.0044,0.0001,0.01%,03 Apr 2019
1.0043,0.0000,0.00%,02 Apr 2019
1.0043,0.0001,0.01%,01 Apr 2019
1.0042,0.0001,0.01%,29 Mar 2019
1.0041,0.0000,0.00%,28 Mar 2019
1.0041,0.0001,0.01%,27 Mar 2019
1.004,0.0000,0.00%,26 Mar 2019
1.004,0.0001,0.01%,25 Mar 2019
1.0039,0.0001,0.01%,22 Mar 2019
1.0038,0.0000,0.00%,21 Mar 2019
1.0038,0.0001,0.01%,20 Mar 2019
1.0037,0.0000,0.00%,19 Mar 2019
1.0037,0.0001,0.01%,18 Mar 2019
1.0036,0.0000,0.00%,15 Mar 2019
1.0036,0.0000,0.00%,14 Mar 2019
1.0036,0.0000,0.00%,13 Mar 2019
1.0036,0.0008,0.08%,12 Mar 2019
1.0028,0.0002,0.02%,11 Mar 2019
1.0026,0.0001,0.01%,08 Mar 2019
1.0025,0.0000,0.00%,07 Mar 2019
1.0025,0.0000,0.00%,06 Mar 2019
1.0025,0.0000,0.00%,05 Mar 2019
1.0025,0.0002,0.02%,04 Mar 2019
1.0023,0.0003,0.03%,01 Mar 2019
1.002,0.0000,0.00%,28 Feb 2019
1.002,0.0000,0.00%,27 Feb 2019
1.002,0.0000,0.00%,26 Feb 2019
1.002,0.0000,0.00%,25 Feb 2019
1.002,0.0000,0.00%,22 Feb 2019
1.002,0.0000,0.00%,21 Feb 2019
1.002,0.0000,0.00%,20 Feb 2019
1.002,0.0000,0.00%,19 Feb 2019
1.002,0.0010,0.10%,18 Feb 2019
1.001,0.0000,0.00%,15 Feb 2019
1.001,0.0000,0.00%,14 Feb 2019
1.001,0.0000,0.00%,13 Feb 2019
1.001,0.0000,0.00%,12 Feb 2019
1.001,0.0000,0.00%,11 Feb 2019
1.001,0.0000,0.00%,08 Feb 2019
1.001,0.0000,0.00%,07 Feb 2019
1.001,0.0000,0.00%,04 Feb 2019
1.001,0.0000,0.00%,01 Feb 2019
1.001,0.0000,0.00%,31 Jan 2019
1.001,0.0000,0.00%,30 Jan 2019
1.001,0.0000,0.00%,29 Jan 2019
1.001,0.0000,0.00%,28 Jan 2019
1.001,0.0000,0.00%,25 Jan 2019
1.001,0.0000,0.00%,24 Jan 2019
1.001,0.0000,0.00%,23 Jan 2019
1.001,0.0000,0.00%,22 Jan 2019
1.001,0.0010,0.10%,21 Jan 2019
1.0,0.0000,0.00%,18 Jan 2019
1.0,0.0000,0.00%,17 Jan 2019
1.0,0.0000,0.00%,16 Jan 2019
1.0,0.0000,0.00%,15 Jan 2019
1.0,0.0000,0.00%,14 Jan 2019
1.0,0.0000,0.00%,11 Jan 2019
1.0,0.0000,0.00%,10 Jan 2019
1.0,0.0000,0.00%,09 Jan 2019
1.0,-0.0010,-0.10%,08 Jan 2019
1.001,0.0000,0.00%,07 Jan 2019
1.001,0.0010,0.10%,04 Jan 2019
1.0,0.0000,0.00%,03 Jan 2019
1.0,0.0000,0.00%,02 Jan 2019
1.0,0.0000,0.00%,31 Dec 2018
1.0,0.0000,0.00%,28 Dec 2018
1.0,0.0000,0.00%,27 Dec 2018
1.0,0.0000,0.00%,26 Dec 2018
1.0,0.0000,0.00%,24 Dec 2018
1.0,0.0000,0.00%,21 Dec 2018
1.0,0.0000,0.00%,20 Dec 2018
1.0,0.0000,0.00%,19 Dec 2018
1.0,0.0000,0.00%,18 Dec 2018
1.0,0.0000,0.00%,17 Dec 2018
1.0,0.0000,0.00%,14 Dec 2018
1.0,0.0000,0.00%,13 Dec 2018
1.0,0.0000,0.00%,12 Dec 2018
1.0,0.0010,0.10%,11 Dec 2018
0.999,0.0000,0.00%,10 Dec 2018
0.999,0.0000,0.00%,07 Dec 2018
0.999,0.0000,0.00%,06 Dec 2018
0.999,0.0000,0.00%,05 Dec 2018
0.999,0.0000,0.00%,04 Dec 2018
0.999,-0.0010,-0.10%,03 Dec 2018
1.0,0.0000,0.00%,30 Nov 2018
1.0,0.0000,0.00%,15 Nov 2018
1.0,-,-,01 Nov 2018
