Nav Price (SGD),Changes (SGD),Changes (%),NAV Date
1.07,-0.002,-0.19%,22 May 2020
1.072,-0.001,-0.09%,21 May 2020
1.073,0.003,0.28%,20 May 2020
1.07,0.002,0.19%,19 May 2020
1.068,0.008,0.75%,18 May 2020
1.06,0.003,0.28%,15 May 2020
1.057,-0.002,-0.19%,14 May 2020
1.059,-0.003,-0.28%,13 May 2020
1.062,-0.001,-0.09%,12 May 2020
1.063,0.003,0.28%,11 May 2020
1.06,0.004,0.38%,08 May 2020
1.056,0.000,0.00%,06 May 2020
1.056,0.004,0.38%,05 May 2020
1.052,-0.008,-0.75%,04 May 2020
1.06,0.000,0.00%,30 Apr 2020
1.06,0.005,0.47%,29 Apr 2020
1.055,0.003,0.29%,28 Apr 2020
1.052,0.006,0.57%,27 Apr 2020
1.046,-0.002,-0.19%,24 Apr 2020
1.048,0.002,0.19%,23 Apr 2020
1.046,0.002,0.19%,22 Apr 2020
1.044,-0.008,-0.76%,21 Apr 2020
1.052,0.000,0.00%,20 Apr 2020
1.052,0.007,0.67%,17 Apr 2020
1.045,0.003,0.29%,16 Apr 2020
1.042,-0.003,-0.29%,15 Apr 2020
1.045,0.005,0.48%,14 Apr 2020
1.04,0.000,0.00%,13 Apr 2020
1.04,0.004,0.39%,09 Apr 2020
1.036,0.000,0.00%,08 Apr 2020
1.036,0.007,0.68%,07 Apr 2020
1.029,0.009,0.88%,06 Apr 2020
1.02,-0.001,-0.10%,03 Apr 2020
1.021,0.001,0.10%,02 Apr 2020
1.02,-0.008,-0.78%,01 Apr 2020
1.028,0.002,0.19%,31 Mar 2020
1.026,0.002,0.20%,30 Mar 2020
1.024,-0.001,-0.10%,27 Mar 2020
1.025,0.005,0.49%,26 Mar 2020
1.02,0.011,1.09%,25 Mar 2020
1.009,0.015,1.51%,24 Mar 2020
0.994,-0.011,-1.09%,23 Mar 2020
1.005,0.006,0.60%,20 Mar 2020
0.999,-0.006,-0.60%,19 Mar 2020
1.005,-0.015,-1.47%,18 Mar 2020
1.02,-0.003,-0.29%,17 Mar 2020
1.023,-0.007,-0.68%,16 Mar 2020
1.03,-0.005,-0.48%,13 Mar 2020
1.035,-0.024,-2.27%,12 Mar 2020
1.059,-0.004,-0.38%,11 Mar 2020
1.063,-0.003,-0.28%,10 Mar 2020
1.066,-0.012,-1.11%,09 Mar 2020
1.078,-0.008,-0.74%,06 Mar 2020
1.086,0.002,0.18%,05 Mar 2020
1.084,0.003,0.28%,04 Mar 2020
1.081,0.001,0.09%,03 Mar 2020
1.08,0.004,0.37%,02 Mar 2020
1.076,-0.008,-0.74%,28 Feb 2020
1.084,-0.006,-0.55%,27 Feb 2020
1.09,-0.001,-0.09%,26 Feb 2020
1.091,-0.004,-0.37%,25 Feb 2020
1.095,-0.007,-0.64%,24 Feb 2020
1.102,-0.001,-0.09%,21 Feb 2020
1.103,0.000,0.00%,20 Feb 2020
1.103,0.002,0.18%,19 Feb 2020
1.101,-0.002,-0.18%,18 Feb 2020
1.103,0.000,0.00%,17 Feb 2020
1.103,0.002,0.18%,14 Feb 2020
1.101,0.000,0.00%,13 Feb 2020
1.101,0.001,0.09%,12 Feb 2020
1.1,0.002,0.18%,11 Feb 2020
1.098,-0.001,-0.09%,10 Feb 2020
1.099,0.001,0.09%,07 Feb 2020
1.098,0.003,0.27%,06 Feb 2020
1.095,0.005,0.46%,05 Feb 2020
1.09,0.006,0.55%,04 Feb 2020
1.084,0.000,0.00%,03 Feb 2020
1.084,-0.001,-0.09%,31 Jan 2020
1.085,-0.003,-0.28%,30 Jan 2020
1.088,-0.001,-0.09%,29 Jan 2020
1.089,0.000,0.00%,28 Jan 2020
1.089,0.000,0.00%,24 Jan 2020
1.089,-0.001,-0.09%,23 Jan 2020
1.09,0.001,0.09%,22 Jan 2020
1.089,-0.002,-0.18%,21 Jan 2020
1.091,0.000,0.00%,20 Jan 2020
1.091,0.002,0.18%,17 Jan 2020
1.089,0.001,0.09%,16 Jan 2020
1.088,0.000,0.00%,15 Jan 2020
1.088,0.000,0.00%,14 Jan 2020
1.088,0.002,0.18%,13 Jan 2020
1.086,0.000,0.00%,10 Jan 2020
1.086,0.003,0.28%,09 Jan 2020
1.083,0.000,0.00%,08 Jan 2020
1.083,0.001,0.09%,07 Jan 2020
1.082,-0.001,-0.09%,06 Jan 2020
1.083,0.001,0.09%,03 Jan 2020
1.082,0.002,0.19%,02 Jan 2020
1.08,-0.002,-0.18%,31 Dec 2019
1.082,-0.002,-0.18%,30 Dec 2019
1.084,0.003,0.28%,27 Dec 2019
1.081,0.000,0.00%,26 Dec 2019
1.081,0.000,0.00%,24 Dec 2019
1.081,0.001,0.09%,23 Dec 2019
1.08,0.001,0.09%,20 Dec 2019
1.079,0.000,0.00%,19 Dec 2019
1.079,0.000,0.00%,18 Dec 2019
1.079,0.001,0.09%,17 Dec 2019
1.078,0.003,0.28%,16 Dec 2019
1.075,0.003,0.28%,13 Dec 2019
1.072,0.001,0.09%,12 Dec 2019
1.071,0.001,0.09%,11 Dec 2019
1.07,0.000,0.00%,10 Dec 2019
1.07,-0.001,-0.09%,09 Dec 2019
1.071,0.002,0.19%,06 Dec 2019
1.069,0.000,0.00%,05 Dec 2019
1.069,0.002,0.19%,04 Dec 2019
1.067,-0.002,-0.19%,03 Dec 2019
1.069,-0.003,-0.28%,02 Dec 2019
1.072,-0.001,-0.09%,29 Nov 2019
1.073,0.000,0.00%,28 Nov 2019
1.073,0.001,0.09%,27 Nov 2019
1.072,0.001,0.09%,26 Nov 2019
1.071,0.003,0.28%,25 Nov 2019
1.068,0.001,0.09%,22 Nov 2019
1.067,-0.002,-0.19%,21 Nov 2019
1.069,-0.001,-0.09%,20 Nov 2019
1.07,0.001,0.09%,19 Nov 2019
1.069,0.001,0.09%,18 Nov 2019
1.068,0.002,0.19%,15 Nov 2019
1.066,0.000,0.00%,14 Nov 2019
1.066,-0.001,-0.09%,13 Nov 2019
1.067,0.002,0.19%,12 Nov 2019
1.065,-0.001,-0.09%,11 Nov 2019
1.066,-0.002,-0.19%,08 Nov 2019
1.068,0.001,0.09%,07 Nov 2019
1.067,0.000,0.00%,06 Nov 2019
1.067,0.001,0.09%,05 Nov 2019
1.066,0.002,0.19%,04 Nov 2019
1.064,0.002,0.19%,01 Nov 2019
1.062,0.001,0.09%,31 Oct 2019
1.061,-0.001,-0.09%,30 Oct 2019
1.062,0.001,0.09%,29 Oct 2019
1.061,0.001,0.09%,25 Oct 2019
1.06,0.001,0.09%,24 Oct 2019
1.059,0.000,0.00%,23 Oct 2019
1.059,0.002,0.19%,22 Oct 2019
1.057,-0.001,-0.09%,21 Oct 2019
1.058,0.000,0.00%,18 Oct 2019
1.058,-0.001,-0.09%,17 Oct 2019
1.059,0.001,0.09%,16 Oct 2019
1.058,0.003,0.28%,15 Oct 2019
1.055,-0.002,-0.19%,14 Oct 2019
1.057,0.004,0.38%,11 Oct 2019
1.053,0.000,0.00%,10 Oct 2019
1.053,0.001,0.10%,09 Oct 2019
1.052,-0.003,-0.28%,08 Oct 2019
1.055,0.002,0.19%,07 Oct 2019
1.053,0.004,0.38%,04 Oct 2019
1.049,0.000,0.00%,03 Oct 2019
1.049,-0.006,-0.57%,02 Oct 2019
1.055,0.000,0.00%,01 Oct 2019
1.055,0.000,0.00%,30 Sep 2019
1.055,0.000,0.00%,27 Sep 2019
1.055,0.001,0.09%,26 Sep 2019
1.054,-0.002,-0.19%,25 Sep 2019
1.056,0.000,0.00%,24 Sep 2019
1.056,0.000,0.00%,23 Sep 2019
1.056,0.000,0.00%,20 Sep 2019
1.056,0.002,0.19%,19 Sep 2019
1.054,0.001,0.09%,18 Sep 2019
1.053,0.000,0.00%,17 Sep 2019
1.053,-0.002,-0.19%,16 Sep 2019
1.055,0.001,0.09%,13 Sep 2019
1.054,0.001,0.09%,12 Sep 2019
1.053,0.002,0.19%,11 Sep 2019
1.051,-0.002,-0.19%,10 Sep 2019
1.053,0.001,0.10%,09 Sep 2019
1.052,-0.001,-0.09%,06 Sep 2019
1.053,0.004,0.38%,05 Sep 2019
1.049,0.002,0.19%,04 Sep 2019
1.047,-0.001,-0.10%,03 Sep 2019
1.048,0.001,0.10%,02 Sep 2019
1.047,0.001,0.10%,30 Aug 2019
1.046,0.001,0.10%,29 Aug 2019
1.045,0.001,0.10%,28 Aug 2019
1.044,0.002,0.19%,27 Aug 2019
1.042,0.000,0.00%,26 Aug 2019
1.042,-0.001,-0.10%,23 Aug 2019
1.043,-0.002,-0.19%,22 Aug 2019
1.045,0.001,0.10%,21 Aug 2019
1.044,0.000,0.00%,20 Aug 2019
1.044,0.001,0.10%,19 Aug 2019
1.043,0.003,0.29%,16 Aug 2019
1.04,-0.001,-0.10%,15 Aug 2019
1.041,-0.001,-0.10%,14 Aug 2019
1.042,0.000,0.00%,13 Aug 2019
1.042,0.005,0.48%,08 Aug 2019
1.037,0.003,0.29%,07 Aug 2019
1.034,-0.003,-0.29%,06 Aug 2019
1.037,-0.003,-0.29%,05 Aug 2019
1.04,-0.005,-0.48%,02 Aug 2019
1.045,0.000,0.00%,01 Aug 2019
1.045,0.000,0.00%,31 Jul 2019
1.045,-0.002,-0.19%,30 Jul 2019
1.047,0.000,0.00%,29 Jul 2019
1.047,0.001,0.10%,26 Jul 2019
1.046,0.001,0.10%,25 Jul 2019
1.045,0.000,0.00%,24 Jul 2019
1.045,0.003,0.29%,23 Jul 2019
1.042,-0.001,-0.10%,22 Jul 2019
1.043,0.002,0.19%,19 Jul 2019
1.041,-0.001,-0.10%,18 Jul 2019
1.042,0.000,0.00%,17 Jul 2019
1.042,0.000,0.00%,16 Jul 2019
1.042,0.001,0.10%,15 Jul 2019
1.041,-0.001,-0.10%,12 Jul 2019
1.042,0.002,0.19%,11 Jul 2019
1.04,0.001,0.10%,10 Jul 2019
1.039,-0.001,-0.10%,09 Jul 2019
1.04,-0.003,-0.29%,08 Jul 2019
1.043,-0.001,-0.10%,05 Jul 2019
1.044,0.002,0.19%,04 Jul 2019
1.042,0.002,0.19%,03 Jul 2019
1.04,0.002,0.19%,02 Jul 2019
1.038,0.002,0.19%,01 Jul 2019
1.036,0.002,0.19%,28 Jun 2019
1.034,0.001,0.10%,27 Jun 2019
1.033,0.000,0.00%,26 Jun 2019
1.033,-0.002,-0.19%,25 Jun 2019
1.035,-0.001,-0.10%,24 Jun 2019
1.036,0.000,0.00%,21 Jun 2019
1.036,0.003,0.29%,20 Jun 2019
1.033,0.002,0.19%,19 Jun 2019
1.031,0.002,0.19%,18 Jun 2019
1.029,0.000,0.00%,17 Jun 2019
1.029,0.000,0.00%,14 Jun 2019
1.029,0.001,0.10%,13 Jun 2019
1.028,-0.001,-0.10%,12 Jun 2019
1.029,0.001,0.10%,11 Jun 2019
1.028,0.003,0.29%,10 Jun 2019
1.025,0.003,0.29%,07 Jun 2019
1.022,0.002,0.20%,06 Jun 2019
1.02,0.002,0.20%,04 Jun 2019
1.018,0.000,0.00%,03 Jun 2019
1.018,-0.001,-0.10%,31 May 2019
1.019,0.000,0.00%,30 May 2019
1.019,-0.003,-0.29%,29 May 2019
1.022,0.002,0.20%,28 May 2019
1.02,0.000,0.00%,27 May 2019
1.02,0.001,0.10%,24 May 2019
1.019,-0.002,-0.20%,23 May 2019
1.021,0.000,0.00%,22 May 2019
1.021,-0.002,-0.20%,21 May 2019
1.023,0.000,0.00%,17 May 2019
1.023,0.002,0.20%,16 May 2019
1.021,0.001,0.10%,15 May 2019
1.02,0.001,0.10%,14 May 2019
1.019,-0.001,-0.10%,13 May 2019
1.02,0.001,0.10%,10 May 2019
1.019,-0.004,-0.39%,09 May 2019
1.023,-0.001,-0.10%,08 May 2019
1.024,-0.003,-0.29%,07 May 2019
1.027,-0.001,-0.10%,06 May 2019
1.028,0.001,0.10%,03 May 2019
1.027,-0.002,-0.19%,02 May 2019
1.029,0.000,0.00%,30 Apr 2019
1.029,0.001,0.10%,29 Apr 2019
1.028,0.000,0.00%,26 Apr 2019
1.028,0.000,0.00%,25 Apr 2019
1.028,0.001,0.10%,24 Apr 2019
1.027,0.001,0.10%,23 Apr 2019
1.026,0.000,0.00%,22 Apr 2019
1.026,0.000,0.00%,18 Apr 2019
1.026,0.000,0.00%,17 Apr 2019
1.026,0.001,0.10%,16 Apr 2019
1.025,0.000,0.00%,15 Apr 2019
1.025,0.001,0.10%,12 Apr 2019
1.024,-0.001,-0.10%,11 Apr 2019
1.025,0.001,0.10%,10 Apr 2019
1.024,0.000,0.00%,09 Apr 2019
1.024,0.000,0.00%,08 Apr 2019
1.024,0.001,0.10%,05 Apr 2019
1.023,0.001,0.10%,04 Apr 2019
1.022,0.002,0.20%,03 Apr 2019
1.02,0.001,0.10%,02 Apr 2019
1.019,0.002,0.20%,01 Apr 2019
1.017,0.003,0.30%,29 Mar 2019
1.014,0.000,0.00%,28 Mar 2019
1.014,0.001,0.10%,27 Mar 2019
1.013,0.002,0.20%,26 Mar 2019
1.011,-0.002,-0.20%,25 Mar 2019
1.013,-0.001,-0.10%,22 Mar 2019
1.014,0.002,0.20%,21 Mar 2019
1.012,-0.002,-0.20%,20 Mar 2019
1.014,0.002,0.20%,19 Mar 2019
1.012,0.002,0.20%,18 Mar 2019
1.01,0.002,0.20%,15 Mar 2019
1.008,0.001,0.10%,14 Mar 2019
1.007,0.001,0.10%,13 Mar 2019
1.006,0.002,0.20%,12 Mar 2019
1.004,0.003,0.30%,11 Mar 2019
1.001,-0.004,-0.40%,08 Mar 2019
1.005,-0.002,-0.20%,07 Mar 2019
1.007,0.001,0.10%,06 Mar 2019
1.006,0.000,0.00%,05 Mar 2019
1.006,0.002,0.20%,04 Mar 2019
1.004,0.001,0.10%,01 Mar 2019
1.003,0.000,0.00%,28 Feb 2019
1.003,-0.001,-0.10%,27 Feb 2019
1.004,-0.001,-0.10%,26 Feb 2019
1.005,0.002,0.20%,25 Feb 2019
1.003,0.001,0.10%,22 Feb 2019
1.002,0.000,0.00%,21 Feb 2019
1.002,0.002,0.20%,20 Feb 2019
1.0,-0.001,-0.10%,19 Feb 2019
1.001,0.002,0.20%,18 Feb 2019
0.999,0.001,0.10%,15 Feb 2019
0.998,0.000,0.00%,14 Feb 2019
0.998,0.002,0.20%,13 Feb 2019
0.996,0.002,0.20%,12 Feb 2019
0.994,0.002,0.20%,11 Feb 2019
0.992,-0.001,-0.10%,08 Feb 2019
0.993,0.000,0.00%,07 Feb 2019
0.993,0.000,0.00%,04 Feb 2019
0.993,0.002,0.20%,01 Feb 2019
0.991,0.004,0.41%,31 Jan 2019
0.987,0.002,0.20%,30 Jan 2019
0.985,0.000,0.00%,29 Jan 2019
0.985,-0.001,-0.10%,28 Jan 2019
0.986,0.003,0.31%,25 Jan 2019
0.983,0.002,0.20%,24 Jan 2019
0.981,-0.001,-0.10%,23 Jan 2019
0.982,-0.002,-0.20%,22 Jan 2019
0.984,0.001,0.10%,21 Jan 2019
0.983,0.003,0.31%,18 Jan 2019
0.98,0.000,0.00%,17 Jan 2019
0.98,0.001,0.10%,16 Jan 2019
0.979,0.003,0.31%,15 Jan 2019
0.976,-0.001,-0.10%,14 Jan 2019
0.977,0.001,0.10%,11 Jan 2019
0.976,0.000,0.00%,10 Jan 2019
0.976,0.004,0.41%,09 Jan 2019
0.972,0.000,0.00%,08 Jan 2019
0.972,0.003,0.31%,07 Jan 2019
0.969,0.003,0.31%,04 Jan 2019
0.966,-0.003,-0.31%,03 Jan 2019
0.969,-0.001,-0.10%,02 Jan 2019
0.97,0.001,0.10%,31 Dec 2018
0.969,0.003,0.31%,28 Dec 2018
0.966,0.001,0.10%,27 Dec 2018
0.965,-0.001,-0.10%,26 Dec 2018
0.966,-0.002,-0.21%,24 Dec 2018
0.968,-0.001,-0.10%,21 Dec 2018
0.969,-0.004,-0.41%,20 Dec 2018
0.973,0.000,0.00%,19 Dec 2018
0.973,-0.002,-0.21%,18 Dec 2018
0.975,-0.002,-0.20%,17 Dec 2018
0.977,-0.001,-0.10%,14 Dec 2018
0.978,0.001,0.10%,13 Dec 2018
0.977,0.003,0.31%,12 Dec 2018
0.974,0.001,0.10%,11 Dec 2018
0.973,-0.004,-0.41%,10 Dec 2018
0.977,0.002,0.21%,07 Dec 2018
0.975,-0.006,-0.61%,06 Dec 2018
0.981,-0.003,-0.30%,05 Dec 2018
0.984,-0.001,-0.10%,04 Dec 2018
0.985,0.004,0.41%,03 Dec 2018
0.981,0.000,0.00%,30 Nov 2018
0.981,0.003,0.31%,29 Nov 2018
0.978,0.001,0.10%,28 Nov 2018
0.977,0.002,0.21%,27 Nov 2018
0.975,0.002,0.21%,26 Nov 2018
0.973,0.000,0.00%,23 Nov 2018
0.973,0.000,0.00%,22 Nov 2018
0.973,-0.001,-0.10%,21 Nov 2018
0.974,-0.003,-0.31%,20 Nov 2018
0.977,-0.001,-0.10%,19 Nov 2018
0.978,0.001,0.10%,16 Nov 2018
0.977,0.000,0.00%,15 Nov 2018
0.977,-0.002,-0.20%,14 Nov 2018
0.979,0.000,0.00%,13 Nov 2018
0.979,-0.002,-0.20%,12 Nov 2018
0.981,-0.001,-0.10%,09 Nov 2018
0.982,0.001,0.10%,08 Nov 2018
0.981,0.003,0.31%,07 Nov 2018
0.978,-0.002,-0.20%,05 Nov 2018
0.98,0.003,0.31%,02 Nov 2018
0.977,0.001,0.10%,01 Nov 2018
0.976,0.005,0.51%,31 Oct 2018
0.971,-0.001,-0.10%,30 Oct 2018
0.972,0.001,0.10%,29 Oct 2018
0.971,-0.002,-0.21%,26 Oct 2018
0.973,-0.002,-0.21%,25 Oct 2018
0.975,-0.001,-0.10%,24 Oct 2018
0.976,-0.006,-0.61%,23 Oct 2018
0.982,0.001,0.10%,22 Oct 2018
0.981,0.000,0.00%,19 Oct 2018
0.981,-0.003,-0.30%,18 Oct 2018
0.984,0.002,0.20%,17 Oct 2018
0.982,0.001,0.10%,16 Oct 2018
0.981,-0.001,-0.10%,15 Oct 2018
0.982,0.002,0.20%,12 Oct 2018
0.98,-0.008,-0.81%,11 Oct 2018
0.988,-0.003,-0.30%,10 Oct 2018
0.991,0.000,0.00%,09 Oct 2018
0.991,-0.003,-0.30%,08 Oct 2018
0.994,-0.002,-0.20%,05 Oct 2018
0.996,-0.004,-0.40%,04 Oct 2018
1.0,0.000,0.00%,03 Oct 2018
1.0,-0.001,-0.10%,02 Oct 2018
1.001,0.002,0.20%,01 Oct 2018
0.999,-0.001,-0.10%,28 Sep 2018
1.0,0.000,0.00%,27 Sep 2018
1.0,0.001,0.10%,26 Sep 2018
0.999,0.000,0.00%,25 Sep 2018
0.999,-0.002,-0.20%,24 Sep 2018
1.001,0.002,0.20%,21 Sep 2018
0.999,0.001,0.10%,20 Sep 2018
0.998,0.000,0.00%,19 Sep 2018
0.998,0.001,0.10%,18 Sep 2018
0.997,-0.001,-0.10%,17 Sep 2018
0.998,0.002,0.20%,14 Sep 2018
0.996,0.001,0.10%,13 Sep 2018
0.995,-0.001,-0.10%,12 Sep 2018
0.996,-0.001,-0.10%,11 Sep 2018
0.997,0.000,0.00%,10 Sep 2018
0.997,-0.001,-0.10%,07 Sep 2018
0.998,-0.001,-0.10%,06 Sep 2018
0.999,-0.002,-0.20%,05 Sep 2018
1.001,-0.002,-0.20%,04 Sep 2018
1.003,0.000,0.00%,03 Sep 2018
1.003,-0.001,-0.10%,31 Aug 2018
1.004,-0.001,-0.10%,30 Aug 2018
1.005,0.001,0.10%,29 Aug 2018
1.004,0.001,0.10%,28 Aug 2018
1.003,0.002,0.20%,27 Aug 2018
1.001,0.001,0.10%,24 Aug 2018
1.0,0.001,0.10%,23 Aug 2018
0.999,0.002,0.20%,21 Aug 2018
0.997,0.002,0.20%,20 Aug 2018
0.995,0.001,0.10%,17 Aug 2018
0.994,0.000,0.00%,16 Aug 2018
0.994,-0.002,-0.20%,15 Aug 2018
0.996,-0.001,-0.10%,14 Aug 2018
0.997,-0.002,-0.20%,13 Aug 2018
0.999,-0.001,-0.10%,10 Aug 2018
1.0,0.000,0.00%,08 Aug 2018
1.0,0.001,0.10%,07 Aug 2018
0.999,0.002,0.20%,06 Aug 2018
0.997,0.001,0.10%,03 Aug 2018
0.996,-0.003,-0.30%,02 Aug 2018
0.999,-0.001,-0.10%,01 Aug 2018
1.0,0.001,0.10%,31 Jul 2018
0.999,-0.001,-0.10%,30 Jul 2018
1.0,0.000,0.00%,27 Jul 2018
1.0,-,-,24 Jul 2018
