Nav Price (SGD),Changes (SGD),Changes (%),NAV Date
9.51,0.0100,0.11%,08 Jul 2020
9.5,0.0000,0.00%,07 Jul 2020
9.5,0.0100,0.11%,06 Jul 2020
9.49,0.0000,0.00%,03 Jul 2020
9.49,0.0000,0.00%,02 Jul 2020
9.49,0.0100,0.11%,01 Jul 2020
9.48,0.0000,0.00%,30 Jun 2020
9.48,0.0000,0.00%,29 Jun 2020
9.48,0.0000,0.00%,26 Jun 2020
9.48,0.0000,0.00%,25 Jun 2020
9.48,0.0100,0.11%,24 Jun 2020
9.47,0.0000,0.00%,22 Jun 2020
9.47,0.0100,0.11%,19 Jun 2020
9.46,0.0000,0.00%,18 Jun 2020
9.46,0.0100,0.11%,17 Jun 2020
9.45,0.0000,0.00%,16 Jun 2020
9.45,-0.0100,-0.11%,15 Jun 2020
9.46,-0.0200,-0.21%,12 Jun 2020
9.48,-0.0100,-0.11%,11 Jun 2020
9.49,0.0100,0.11%,10 Jun 2020
9.48,0.0100,0.11%,09 Jun 2020
9.47,0.0200,0.21%,08 Jun 2020
9.45,0.0100,0.11%,05 Jun 2020
9.44,0.0200,0.21%,04 Jun 2020
9.42,0.0100,0.11%,03 Jun 2020
9.41,0.0100,0.11%,02 Jun 2020
9.4,0.0100,0.11%,29 May 2020
9.39,0.0100,0.11%,28 May 2020
9.38,0.0100,0.11%,27 May 2020
9.37,0.0100,0.11%,26 May 2020
9.36,0.0100,0.11%,22 May 2020
9.35,0.0100,0.11%,20 May 2020
9.34,0.0100,0.11%,19 May 2020
9.33,-0.0100,-0.11%,18 May 2020
9.34,-0.0200,-0.21%,15 May 2020
9.36,-0.0100,-0.11%,14 May 2020
9.37,0.0100,0.11%,13 May 2020
9.36,0.0000,0.00%,12 May 2020
9.36,0.0100,0.11%,11 May 2020
9.35,0.0000,0.00%,07 May 2020
9.35,0.0100,0.11%,06 May 2020
9.34,0.0000,0.00%,05 May 2020
9.34,0.0100,0.11%,04 May 2020
9.33,0.0100,0.11%,30 Apr 2020
9.32,0.0000,0.00%,29 Apr 2020
9.32,0.0100,0.11%,28 Apr 2020
9.31,0.0100,0.11%,27 Apr 2020
9.3,0.0100,0.11%,24 Apr 2020
9.29,0.0100,0.11%,23 Apr 2020
9.28,-0.0100,-0.11%,22 Apr 2020
9.29,0.0000,0.00%,21 Apr 2020
9.29,0.0000,0.00%,20 Apr 2020
9.29,0.0000,0.00%,17 Apr 2020
9.29,0.0200,0.22%,16 Apr 2020
9.27,0.0100,0.11%,15 Apr 2020
9.26,0.0500,0.54%,14 Apr 2020
9.21,0.0300,0.33%,09 Apr 2020
9.18,0.0200,0.22%,08 Apr 2020
9.16,0.0100,0.11%,07 Apr 2020
9.15,0.0000,0.00%,06 Apr 2020
9.15,0.0100,0.11%,03 Apr 2020
9.14,0.0100,0.11%,02 Apr 2020
9.13,0.0500,0.55%,01 Apr 2020
9.08,0.0000,0.00%,31 Mar 2020
9.08,0.0600,0.67%,30 Mar 2020
9.02,0.0600,0.67%,27 Mar 2020
8.96,0.0100,0.11%,26 Mar 2020
8.95,-0.0100,-0.11%,25 Mar 2020
8.96,-0.0900,-0.99%,24 Mar 2020
9.05,-0.0700,-0.77%,23 Mar 2020
9.12,-0.0700,-0.76%,20 Mar 2020
9.19,-0.0900,-0.97%,19 Mar 2020
9.28,-0.0900,-0.96%,18 Mar 2020
9.37,0.1400,1.52%,17 Mar 2020
9.23,-0.3800,-3.95%,16 Mar 2020
9.61,-0.0900,-0.93%,13 Mar 2020
9.7,-0.0500,-0.51%,12 Mar 2020
9.75,-0.0200,-0.20%,11 Mar 2020
9.77,-0.0500,-0.51%,10 Mar 2020
9.82,-0.0300,-0.30%,09 Mar 2020
9.85,0.0000,0.00%,06 Mar 2020
9.85,-0.0100,-0.10%,05 Mar 2020
9.86,0.0000,0.00%,04 Mar 2020
9.86,-0.0100,-0.10%,03 Mar 2020
9.87,-0.0200,-0.20%,02 Mar 2020
9.89,-0.0200,-0.20%,28 Feb 2020
9.91,-0.0100,-0.10%,27 Feb 2020
9.92,0.0000,0.00%,26 Feb 2020
9.92,-0.0100,-0.10%,25 Feb 2020
9.93,0.0000,0.00%,24 Feb 2020
9.93,-0.0100,-0.10%,21 Feb 2020
9.94,0.0100,0.10%,20 Feb 2020
9.93,-0.0100,-0.10%,19 Feb 2020
9.94,0.0100,0.10%,18 Feb 2020
9.93,-0.0200,-0.20%,17 Feb 2020
9.95,0.0000,0.00%,14 Feb 2020
9.95,0.0000,0.00%,13 Feb 2020
9.95,0.0100,0.10%,12 Feb 2020
9.94,0.0000,0.00%,11 Feb 2020
9.94,0.0000,0.00%,10 Feb 2020
9.94,0.0000,0.00%,07 Feb 2020
9.94,0.0100,0.10%,06 Feb 2020
9.93,0.0100,0.10%,05 Feb 2020
9.92,0.0000,0.00%,04 Feb 2020
9.92,0.0000,0.00%,03 Feb 2020
9.92,0.0000,0.00%,31 Jan 2020
9.92,0.0000,0.00%,30 Jan 2020
9.92,0.0000,0.00%,29 Jan 2020
9.92,0.0000,0.00%,28 Jan 2020
9.92,-0.0100,-0.10%,27 Jan 2020
9.93,0.0000,0.00%,24 Jan 2020
9.93,0.0100,0.10%,23 Jan 2020
9.92,0.0000,0.00%,22 Jan 2020
9.92,0.0000,0.00%,21 Jan 2020
9.92,0.0000,0.00%,20 Jan 2020
9.92,0.0100,0.10%,17 Jan 2020
9.91,0.0000,0.00%,16 Jan 2020
9.91,-0.0200,-0.20%,15 Jan 2020
9.93,0.0000,0.00%,14 Jan 2020
9.93,0.0000,0.00%,13 Jan 2020
9.93,0.0000,0.00%,10 Jan 2020
9.93,0.0100,0.10%,09 Jan 2020
9.92,0.0000,0.00%,08 Jan 2020
9.92,0.0000,0.00%,07 Jan 2020
9.92,0.0000,0.00%,06 Jan 2020
9.92,0.0000,0.00%,03 Jan 2020
9.92,0.0000,0.00%,02 Jan 2020
9.92,0.0000,0.00%,31 Dec 2019
9.92,0.0100,0.10%,30 Dec 2019
9.91,0.0000,0.00%,27 Dec 2019
9.91,0.0100,0.10%,23 Dec 2019
9.9,-0.0100,-0.10%,20 Dec 2019
9.91,0.0000,0.00%,19 Dec 2019
9.91,0.0000,0.00%,18 Dec 2019
9.91,0.0100,0.10%,17 Dec 2019
9.9,-0.0200,-0.20%,16 Dec 2019
9.92,0.0100,0.10%,13 Dec 2019
9.91,0.0000,0.00%,12 Dec 2019
9.91,0.0000,0.00%,11 Dec 2019
9.91,0.0000,0.00%,10 Dec 2019
9.91,0.0100,0.10%,09 Dec 2019
9.9,0.0000,0.00%,06 Dec 2019
9.9,0.0000,0.00%,05 Dec 2019
9.9,0.0000,0.00%,04 Dec 2019
9.9,0.0000,0.00%,03 Dec 2019
9.9,0.0000,0.00%,02 Dec 2019
9.9,0.0000,0.00%,29 Nov 2019
9.9,0.0100,0.10%,28 Nov 2019
9.89,0.0000,0.00%,27 Nov 2019
9.89,0.0000,0.00%,26 Nov 2019
9.89,0.0000,0.00%,25 Nov 2019
9.89,0.0000,0.00%,22 Nov 2019
9.89,0.0000,0.00%,21 Nov 2019
9.89,0.0000,0.00%,20 Nov 2019
9.89,0.0000,0.00%,19 Nov 2019
9.89,0.0000,0.00%,18 Nov 2019
9.89,-0.0200,-0.20%,15 Nov 2019
9.91,0.0000,0.00%,14 Nov 2019
9.91,0.0000,0.00%,13 Nov 2019
9.91,0.0000,0.00%,12 Nov 2019
9.91,0.0000,0.00%,11 Nov 2019
9.91,0.0000,0.00%,08 Nov 2019
9.91,0.0000,0.00%,07 Nov 2019
9.91,0.0100,0.10%,06 Nov 2019
9.9,0.0000,0.00%,05 Nov 2019
9.9,0.0000,0.00%,04 Nov 2019
9.9,0.0000,0.00%,31 Oct 2019
9.9,0.0000,0.00%,30 Oct 2019
9.9,0.0100,0.10%,29 Oct 2019
9.89,0.0000,0.00%,28 Oct 2019
9.89,0.0000,0.00%,25 Oct 2019
9.89,0.0000,0.00%,24 Oct 2019
9.89,0.0000,0.00%,23 Oct 2019
9.89,0.0100,0.10%,22 Oct 2019
9.88,0.0000,0.00%,21 Oct 2019
9.88,0.0000,0.00%,18 Oct 2019
9.88,0.0100,0.10%,17 Oct 2019
9.87,0.0000,0.00%,16 Oct 2019
9.87,-0.0200,-0.20%,15 Oct 2019
9.89,0.0000,0.00%,14 Oct 2019
9.89,0.0100,0.10%,11 Oct 2019
9.88,0.0000,0.00%,10 Oct 2019
9.88,0.0000,0.00%,09 Oct 2019
9.88,0.0000,0.00%,08 Oct 2019
9.88,0.0000,0.00%,07 Oct 2019
9.88,0.0000,0.00%,04 Oct 2019
9.88,0.0000,0.00%,03 Oct 2019
9.88,0.0000,0.00%,02 Oct 2019
9.88,0.0000,0.00%,01 Oct 2019
9.88,0.0000,0.00%,30 Sep 2019
9.88,0.0000,0.00%,27 Sep 2019
9.88,0.0000,0.00%,26 Sep 2019
9.88,0.0000,0.00%,25 Sep 2019
9.88,0.0000,0.00%,24 Sep 2019
9.88,0.0000,0.00%,23 Sep 2019
9.88,0.0000,0.00%,20 Sep 2019
9.88,0.0000,0.00%,19 Sep 2019
9.88,0.0000,0.00%,18 Sep 2019
9.88,0.0000,0.00%,17 Sep 2019
9.88,-0.0200,-0.20%,16 Sep 2019
9.9,0.0100,0.10%,13 Sep 2019
9.89,0.0000,0.00%,12 Sep 2019
9.89,0.0000,0.00%,11 Sep 2019
9.89,0.0000,0.00%,10 Sep 2019
9.89,0.0000,0.00%,09 Sep 2019
9.89,0.0100,0.10%,06 Sep 2019
9.88,0.0000,0.00%,05 Sep 2019
9.88,0.0000,0.00%,04 Sep 2019
9.88,0.0000,0.00%,03 Sep 2019
9.88,0.0000,0.00%,02 Sep 2019
9.88,0.0100,0.10%,30 Aug 2019
9.87,0.0000,0.00%,29 Aug 2019
9.87,0.0000,0.00%,28 Aug 2019
9.87,0.0000,0.00%,27 Aug 2019
9.87,0.0000,0.00%,23 Aug 2019
9.87,0.0100,0.10%,22 Aug 2019
9.86,0.0000,0.00%,21 Aug 2019
9.86,0.0000,0.00%,20 Aug 2019
9.86,0.0100,0.10%,19 Aug 2019
9.85,-0.0400,-0.40%,16 Aug 2019
9.89,0.0100,0.10%,14 Aug 2019
9.88,-0.0100,-0.10%,13 Aug 2019
9.89,0.0100,0.10%,12 Aug 2019
9.88,0.0000,0.00%,09 Aug 2019
9.88,0.0000,0.00%,08 Aug 2019
9.88,0.0000,0.00%,07 Aug 2019
9.88,-0.0100,-0.10%,06 Aug 2019
9.89,-0.0100,-0.10%,05 Aug 2019
9.9,0.0000,0.00%,02 Aug 2019
9.9,0.0000,0.00%,01 Aug 2019
9.9,0.0000,0.00%,31 Jul 2019
9.9,0.0000,0.00%,30 Jul 2019
9.9,0.0000,0.00%,29 Jul 2019
9.9,0.0000,0.00%,26 Jul 2019
9.9,0.0100,0.10%,25 Jul 2019
9.89,0.0000,0.00%,24 Jul 2019
9.89,0.0100,0.10%,23 Jul 2019
9.88,0.0000,0.00%,22 Jul 2019
9.88,0.0000,0.00%,19 Jul 2019
9.88,0.0000,0.00%,18 Jul 2019
9.88,0.0000,0.00%,17 Jul 2019
9.88,0.0000,0.00%,16 Jul 2019
9.88,-0.0200,-0.20%,15 Jul 2019
9.9,0.0000,0.00%,12 Jul 2019
9.9,0.0000,0.00%,11 Jul 2019
9.9,0.0000,0.00%,10 Jul 2019
9.9,0.0000,0.00%,09 Jul 2019
9.9,0.0100,0.10%,08 Jul 2019
9.89,0.0000,0.00%,05 Jul 2019
9.89,0.0000,0.00%,04 Jul 2019
9.89,0.0000,0.00%,03 Jul 2019
9.89,0.0100,0.10%,02 Jul 2019
9.88,0.0000,0.00%,01 Jul 2019
9.88,0.0000,0.00%,28 Jun 2019
9.88,0.0000,0.00%,27 Jun 2019
9.88,0.0000,0.00%,26 Jun 2019
9.88,0.0000,0.00%,25 Jun 2019
9.88,0.0100,0.10%,24 Jun 2019
9.87,0.0100,0.10%,21 Jun 2019
9.86,0.0000,0.00%,20 Jun 2019
9.86,0.0000,0.00%,19 Jun 2019
9.86,0.0000,0.00%,18 Jun 2019
9.86,-0.0200,-0.20%,17 Jun 2019
9.88,0.0000,0.00%,14 Jun 2019
9.88,0.0000,0.00%,13 Jun 2019
9.88,0.0000,0.00%,12 Jun 2019
9.88,0.0100,0.10%,11 Jun 2019
9.87,0.0000,0.00%,07 Jun 2019
9.87,0.0000,0.00%,06 Jun 2019
9.87,0.0100,0.10%,05 Jun 2019
9.86,-0.0100,-0.10%,04 Jun 2019
9.87,0.0000,0.00%,03 Jun 2019
9.87,0.0000,0.00%,31 May 2019
9.87,0.0000,0.00%,29 May 2019
9.87,0.0000,0.00%,28 May 2019
9.87,0.0000,0.00%,24 May 2019
9.87,0.0000,0.00%,23 May 2019
9.87,0.0000,0.00%,22 May 2019
9.87,0.0000,0.00%,21 May 2019
9.87,0.0100,0.10%,20 May 2019
9.86,0.0000,0.00%,17 May 2019
9.86,0.0000,0.00%,16 May 2019
9.86,-0.0300,-0.30%,15 May 2019
9.89,0.0000,0.00%,14 May 2019
9.89,0.0000,0.00%,13 May 2019
9.89,0.0000,0.00%,10 May 2019
9.89,0.0000,0.00%,08 May 2019
9.89,0.0000,0.00%,07 May 2019
9.89,0.0000,0.00%,03 May 2019
9.89,0.0000,0.00%,02 May 2019
9.89,0.0100,0.10%,30 Apr 2019
9.88,0.0000,0.00%,29 Apr 2019
9.88,0.0000,0.00%,26 Apr 2019
9.88,0.0000,0.00%,25 Apr 2019
9.88,0.0100,0.10%,24 Apr 2019
9.87,0.0000,0.00%,23 Apr 2019
9.87,0.0000,0.00%,18 Apr 2019
9.87,0.0000,0.00%,17 Apr 2019
9.87,0.0000,0.00%,16 Apr 2019
9.87,-0.0200,-0.20%,15 Apr 2019
9.89,0.0100,0.10%,12 Apr 2019
9.88,0.0000,0.00%,11 Apr 2019
9.88,0.0000,0.00%,10 Apr 2019
9.88,0.0000,0.00%,09 Apr 2019
9.88,0.0000,0.00%,08 Apr 2019
9.88,0.0100,0.10%,05 Apr 2019
9.87,0.0000,0.00%,04 Apr 2019
9.87,0.0000,0.00%,03 Apr 2019
9.87,0.0000,0.00%,02 Apr 2019
9.87,0.0100,0.10%,01 Apr 2019
9.86,0.0000,0.00%,29 Mar 2019
9.86,0.0000,0.00%,28 Mar 2019
9.86,0.0000,0.00%,27 Mar 2019
9.86,0.0000,0.00%,26 Mar 2019
9.86,0.0000,0.00%,25 Mar 2019
9.86,0.0000,0.00%,22 Mar 2019
9.86,0.0000,0.00%,21 Mar 2019
9.86,0.0000,0.00%,20 Mar 2019
9.86,0.0100,0.10%,19 Mar 2019
9.85,0.0000,0.00%,18 Mar 2019
9.85,-0.0200,-0.20%,15 Mar 2019
9.87,0.0000,0.00%,14 Mar 2019
9.87,0.0000,0.00%,13 Mar 2019
9.87,0.0100,0.10%,12 Mar 2019
9.86,0.0000,0.00%,11 Mar 2019
9.86,-0.0100,-0.10%,08 Mar 2019
9.87,0.0100,0.10%,07 Mar 2019
9.86,0.0000,0.00%,06 Mar 2019
9.86,0.0000,0.00%,05 Mar 2019
9.86,0.0000,0.00%,04 Mar 2019
9.86,0.0100,0.10%,01 Mar 2019
9.85,0.0000,0.00%,28 Feb 2019
9.85,0.0000,0.00%,27 Feb 2019
9.85,0.0100,0.10%,26 Feb 2019
9.84,0.0000,0.00%,25 Feb 2019
9.84,0.0000,0.00%,22 Feb 2019
9.84,0.0000,0.00%,21 Feb 2019
9.84,0.0000,0.00%,20 Feb 2019
9.84,0.0000,0.00%,19 Feb 2019
9.84,0.0100,0.10%,18 Feb 2019
9.83,-0.0300,-0.30%,15 Feb 2019
9.86,0.0000,0.00%,14 Feb 2019
9.86,0.0100,0.10%,13 Feb 2019
9.85,0.0000,0.00%,12 Feb 2019
9.85,0.0000,0.00%,11 Feb 2019
9.85,0.0000,0.00%,08 Feb 2019
9.85,0.0000,0.00%,07 Feb 2019
9.85,0.0100,0.10%,06 Feb 2019
9.84,0.0000,0.00%,05 Feb 2019
9.84,0.0100,0.10%,04 Feb 2019
9.83,0.0000,0.00%,01 Feb 2019
9.83,0.0100,0.10%,31 Jan 2019
9.82,0.0000,0.00%,30 Jan 2019
9.82,0.0000,0.00%,29 Jan 2019
9.82,0.0100,0.10%,28 Jan 2019
9.81,0.0000,0.00%,25 Jan 2019
9.81,0.0100,0.10%,24 Jan 2019
9.8,0.0000,0.00%,23 Jan 2019
9.8,0.0000,0.00%,22 Jan 2019
9.8,0.0200,0.20%,21 Jan 2019
9.78,0.0000,0.00%,18 Jan 2019
9.78,0.0100,0.10%,17 Jan 2019
9.77,0.0000,0.00%,16 Jan 2019
9.77,-0.0200,-0.20%,15 Jan 2019
9.79,0.0100,0.10%,14 Jan 2019
9.78,0.0000,0.00%,11 Jan 2019
9.78,0.0100,0.10%,10 Jan 2019
9.77,0.0000,0.00%,09 Jan 2019
9.77,0.0000,0.00%,08 Jan 2019
9.77,0.0000,0.00%,07 Jan 2019
9.77,0.0000,0.00%,04 Jan 2019
9.77,0.0000,0.00%,03 Jan 2019
9.77,-0.0100,-0.10%,02 Jan 2019
9.78,0.0100,0.10%,31 Dec 2018
9.77,0.0000,0.00%,28 Dec 2018
9.77,-0.0100,-0.10%,27 Dec 2018
9.78,-0.0100,-0.10%,21 Dec 2018
9.79,0.0000,0.00%,20 Dec 2018
9.79,0.0000,0.00%,19 Dec 2018
9.79,-0.0100,-0.10%,18 Dec 2018
9.8,-0.0200,-0.20%,17 Dec 2018
9.82,0.0000,0.00%,14 Dec 2018
9.82,0.0000,0.00%,13 Dec 2018
9.82,-0.0100,-0.10%,12 Dec 2018
9.83,0.0000,0.00%,11 Dec 2018
9.83,-0.0100,-0.10%,10 Dec 2018
9.84,-0.0100,-0.10%,07 Dec 2018
9.85,-0.0100,-0.10%,06 Dec 2018
9.86,-0.0100,-0.10%,05 Dec 2018
9.87,0.0000,0.00%,04 Dec 2018
9.87,0.0000,0.00%,03 Dec 2018
9.87,0.0000,0.00%,30 Nov 2018
9.87,-0.0100,-0.10%,29 Nov 2018
9.88,-0.0100,-0.10%,28 Nov 2018
9.89,0.0100,0.10%,27 Nov 2018
9.88,0.0000,0.00%,26 Nov 2018
9.88,0.0000,0.00%,23 Nov 2018
9.88,0.0000,0.00%,22 Nov 2018
9.88,-0.0100,-0.10%,21 Nov 2018
9.89,-0.0100,-0.10%,20 Nov 2018
9.9,-0.0100,-0.10%,19 Nov 2018
9.91,-0.0100,-0.10%,16 Nov 2018
9.92,-0.0300,-0.30%,15 Nov 2018
9.95,-0.0100,-0.10%,14 Nov 2018
9.96,0.0000,0.00%,13 Nov 2018
9.96,0.0000,0.00%,12 Nov 2018
9.96,0.0000,0.00%,09 Nov 2018
9.96,0.0000,0.00%,08 Nov 2018
9.96,0.0000,0.00%,07 Nov 2018
9.96,0.0000,0.00%,06 Nov 2018
9.96,0.0100,0.10%,05 Nov 2018
9.95,0.0000,0.00%,02 Nov 2018
9.95,0.0000,0.00%,31 Oct 2018
9.95,0.0000,0.00%,30 Oct 2018
9.95,-0.0100,-0.10%,29 Oct 2018
9.96,0.0000,0.00%,26 Oct 2018
9.96,0.0000,0.00%,25 Oct 2018
9.96,-0.0100,-0.10%,24 Oct 2018
9.97,0.0100,0.10%,23 Oct 2018
9.96,0.0000,0.00%,22 Oct 2018
9.96,-0.0100,-0.10%,19 Oct 2018
9.97,0.0000,0.00%,18 Oct 2018
9.97,0.0000,0.00%,17 Oct 2018
9.97,0.0000,0.00%,16 Oct 2018
9.97,-0.0200,-0.20%,15 Oct 2018
9.99,0.0000,0.00%,12 Oct 2018
9.99,-0.0100,-0.10%,11 Oct 2018
10.0,0.0000,0.00%,10 Oct 2018
10.0,0.0000,0.00%,09 Oct 2018
10.0,0.0000,0.00%,08 Oct 2018
10.0,0.0000,0.00%,05 Oct 2018
10.0,0.0000,0.00%,04 Oct 2018
10.0,0.0000,0.00%,03 Oct 2018
10.0,0.0000,0.00%,02 Oct 2018
10.0,0.0000,0.00%,01 Oct 2018
10.0,0.0000,0.00%,28 Sep 2018
10.0,0.0100,0.10%,27 Sep 2018
9.99,0.0000,0.00%,26 Sep 2018
9.99,0.0000,0.00%,25 Sep 2018
9.99,0.0000,0.00%,24 Sep 2018
9.99,0.0000,0.00%,21 Sep 2018
9.99,0.0000,0.00%,20 Sep 2018
9.99,0.0000,0.00%,19 Sep 2018
9.99,0.0000,0.00%,18 Sep 2018
9.99,-0.0200,-0.20%,17 Sep 2018
10.01,0.0000,0.00%,14 Sep 2018
10.01,0.0000,0.00%,13 Sep 2018
10.01,0.0000,0.00%,12 Sep 2018
10.01,0.0000,0.00%,11 Sep 2018
10.01,0.0000,0.00%,10 Sep 2018
10.01,0.0000,0.00%,07 Sep 2018
10.01,0.0000,0.00%,06 Sep 2018
10.01,0.0000,0.00%,05 Sep 2018
10.01,0.0000,0.00%,04 Sep 2018
10.01,0.0000,0.00%,03 Sep 2018
10.01,0.0000,0.00%,31 Aug 2018
10.01,0.0000,0.00%,30 Aug 2018
10.01,0.0000,0.00%,29 Aug 2018
10.01,0.0100,0.10%,28 Aug 2018
10.0,0.0000,0.00%,24 Aug 2018
10.0,0.0000,0.00%,23 Aug 2018
10.0,0.0000,0.00%,22 Aug 2018
10.0,0.0000,0.00%,21 Aug 2018
10.0,0.0000,0.00%,20 Aug 2018
10.0,0.0000,0.00%,17 Aug 2018
10.0,-0.0200,-0.20%,16 Aug 2018
10.02,0.0000,0.00%,14 Aug 2018
10.02,0.0000,0.00%,13 Aug 2018
10.02,-0.0100,-0.10%,10 Aug 2018
10.03,0.0100,0.10%,09 Aug 2018
10.02,0.0000,0.00%,08 Aug 2018
10.02,0.0000,0.00%,07 Aug 2018
10.02,0.0000,0.00%,06 Aug 2018
10.02,0.0000,0.00%,03 Aug 2018
10.02,0.0000,0.00%,02 Aug 2018
10.02,0.0100,0.10%,01 Aug 2018
10.01,0.0000,0.00%,31 Jul 2018
10.01,0.0000,0.00%,30 Jul 2018
10.01,0.0000,0.00%,27 Jul 2018
10.01,0.0000,0.00%,26 Jul 2018
10.01,0.0100,0.10%,25 Jul 2018
10.0,0.0000,0.00%,24 Jul 2018
10.0,0.0000,0.00%,23 Jul 2018
10.0,0.0000,0.00%,20 Jul 2018
10.0,0.0000,0.00%,19 Jul 2018
10.0,0.0000,0.00%,18 Jul 2018
10.0,0.0000,0.00%,17 Jul 2018
10.0,-,-,16 Jul 2018
